Review,Positive,Helpful Votes,Funny Votes
"I though it would be bad because of style, but now its my favourite game, perfect story, perfect bossfights and such great music",True,1,0
"Elden ring a game which you are faced with many challenges but given the proper way to advance through the players choice. Aditionaly you may get lost in the begining but thats what makes fun live when we were younger and gamers didnt even understand the controls, Making us as gamers have to and plan & prepare our next move. That is some of the reasons this game is so replayable therefore i give this game a 10/10
",True,1,0
"I personally think everyone should play Elden Ring, well at least the main game. It really impacts you, like the game play, the move set, the looks of the game, the whole experience is just the utmost perfect thing.",True,1,0
no game has really sucked me in like this in a long time the gameplay is fucking fire the story is fire im not quite done with the game yet ive just beaten morgott but this game is amazing and i will say worth full price i love this game its peak,True,1,0
"I genuinely don't think any other open world game (except Breath of the Wild) gave me anything close to the feelings I got when playing this game. An open world always felt like the natural progression from the semi-linear world of dark souls 1, and felt incredible to actually go through and explore. I can keep gushing about the art direction, the graphics, the smoothness of the gameplay, and just how wide your options really are in defining your own playstyle. 

However, there is 1 thing that really bothered me that I must say even though I love this game to death. On PC specifically, even with quality specs I ran into lots of frame drops (even worse in DLC areas) that made the experience occassionally less than enjoyable. Since so much of this game relies on being able to react and dodge attacks, having frame drops and stuttering at key moments in fights leads to situations where you getting hit is completely out of your hands. I do hope they step up their optimization for elden ring Nightreign, but as of now I don't see any further updates to fix the framerate issues on PC for this game, so if you have an old setup I would recommend against buying this due to poor optimization.

But regardless of the performance, this is still one of the most expansive and beautiful games that i've played in my life 👍",True,1,0
"Лучшая игра всех времен, анальная порка с красивым открытым миром и кучей оружия и магии",True,1,0
"it took 135 hours until I reached the ending (Base game).
There's a lot of exploration, a very wide map, lots of characters and an epic story even though I had to look at the background story of each character on online forums, because what is explained in the game is not detailed.
I also missed some items because I took the wrong steps, and there was no way to get these items other than repeating the story again. actually it doesn't have much of an impact, because there are so many other builds that can still be used.
I am quite satisfied, overall this is a good game.
",True,2,0
"Very fun, however there are times you'll crashout",True,1,0
"As someone who has previously never thought about playing a Elden Ring or any other Soulslike games. For maybe fear of them being too difficult and not being able to enjoy them. 

Playing through Elden Ring has made me realise that overcoming many of the challenges in the game is not only fun but very rewarding.",True,1,0
"My first dive into the Soulslike genre, and while it felt pretty overwhelming at times, it was still an unforgettable adventure. It’s like being dropped into a stunning, mysterious world and then immediately getting slapped around by everything in it.

The graphics and soundtrack are absolutely breathtaking, but the movement can feel like trying to steer a shopping cart with a broken wheel sometimes.

The story can get a bit confusing, and some bosses might take hours (or even days haha) to beat, which can be frustrating — but also fun. That said, the game doesn’t demand that you take on the big bosses right away. Instead, it lets you wander aimlessly through its breathtaking world, explore to your heart’s content, or tackle easier bosses. This freedom makes overcoming the tougher challenges feel much more achievable.

Overall, it’s a great game in many aspects, though I think it’s a bit overhyped and has room for improvement.",True,2,0
"What is there to say? A whole genre of 'Souls-like' games has been condensed into this powerful, masterfully crafted experience. The lore, the gameplay, the art direction—everything in this game reflects the passion and commitment FromSoftware put into it. This game is not for every gamer, as it is indeed heavy and difficult, but the effort required to learn and adapt is more than worth it.",True,1,0
"Beautiful, lore rich world. Tons upon tons of content, some of the best gameplay I have ever experienced. Fantastic selection of weapons, spells, armors and so on. Just as skill-based as any previous From Soft game. 

I sincerely recommend picking this up because it's an unforgettable gaming experience filled to brim with things to fight, find and conquer.  And best of all, it has multiplayer, so you and your friends can choose to fight or cooperate with each other.

I have to warn you, it's a huge and often confusing game, with too much happening to keep track of, but that's how it's supposed to be, be prepared to be overwhelmed, be prepared to die a lot, things will take a while to learn and master. Another thing worth mentioning is that the game is stunning, while not having the best pure graphical fidelity, the artstyle is phenomenal and often will leave you breathless with it's varied and beautiful scenery.

Of the few games I think are actually worth the full price too, I recommend getting it with DLC because that too is really good and honestly you save quite a bit if you buy them bundled.

[b]10/10[/b] It's not perfect, but it's damn close.",True,1,0
"The game isn’t truly cooperative, despite how it may present itself. It's a single player game with multiplayer in the form of help or hindrance, but no actual co-op mode. Which is

If you’re looking for a fun gameplay experience with a friend - without having to essentially play the game twice, both of you having Torrent, dealing with location restrictions, or the frustration of grinding Erd flowers - I recommend the free mod [b]Seamless Co-op (Elden Ring)[/b] by Yui, available on nexusmods com. 
This isn’t an ad, just a positive experience. It fixes the disappointment of broken expectations when the game was initially bought for a two-player adventure.",True,1,0
"Bom, alerta de spoiler!


Muito bom, o jogo tem um arsenal avassalador de armas, arcos, cajados, e muitos tipos de coisas. O que mais se destaca no jogo é sua mecânica Soulslike que além de valorizar bastante cada boss que você derrota, além de começar a se ver como um oponente maior, já que cada boss derrotado vira um oponente normal, e o jogo tem um sistema interessante de inteligencia artificial que deixa alguns inimigos bem únicos, os graficos deixam um pouco a desejar, a nitidez também, mas é algo que não atrapalha, por instinto vou recomendar que comprei, o jogo é muito bom e se encaixa perfeitamente em perfil de um alguém que gosta de sofrer, porque Parkour e montanha não falta pra você morrer de queda.",True,1,0
Pretty Good Open Exploration Action RPG. Will definitely get you invested if you like fantasy stuff and can handle difficult Bosses. Its Definitely worth full price outside of steam sales since the game has huge amount of content.,True,1,0
"Best game I've ever played. Incredible world-building, breathtaking visuals, dynamic and paradigmatic game mechanics, truly one of the greatest games ever made.",True,2,0
"a pretty, mysterious lady eerily unfolded before me like some wicked phantasm at my favorite site of grace and beckoned me to 'become Elden Lord', and that was all it took to convince me to exterminate over half of all life (most of which were demigods of some sort) in the Lands Between.

anyway, 9/10!! lots of valuable exploration, interesting lore, fun bosses, great music, etc. amazing game. ˗ˏˋ ♡ ˎˊ˗",True,1,0
"Malenia: I've never known defeat

My +10 Level Mimic Tear and Blasphemous Blade be like: Hold my beer.

Man I'm really noob.


",True,1,0
"very recommended, start the game, do the tutorial, fight the tree sentinel for 4 hours, find out its a optional boss. 10/10",True,2,0
"It's a fantastic iteration of a souls-like FromSoftware game but the Dark Souls series (moreso going in blind for the first time) was more captivating for a myriad of reasons.
Though it inevitably has gotten/will get old and to go for a more creative and colorful approach wasn't a terrible choice.",True,1,0
"You know those dreams you have, when you try to punch someone,
but your punches feel really weak?

That's how it feels to play this game.",True,1,0
"---{ Graphics }---
☑ You forget what reality is
☐ Beautiful
☐ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☑ Eargasm
☐ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☑ Teens
☑ Adults
☑ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☑ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Game Size }---
☐ Floppy Disk
☐ Old Fashioned
☐ Workable
☑ Big
☐ Will eat 10% of your 1TB hard drive
☐ You will want an entire hard drive to hold it
☐ You will need to invest in a black hole to hold all the data

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☐ Easy to learn / Hard to master
☐ Significant brain usage
☐ Difficult
☑ Dark Souls

---{ Grind }---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☐ Average grind level
☐ Too much grind
☑ You'll need a second life for grinding

---{ Story }---
☐ No Story
☐ Some lore
☐ Average
☐ Good
☐ Lovely
☑ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☐ Average
☑ Long
☐ To infinity and beyond

---{ Price }---
☐ It's free!
☑ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☑ Never heard of
☐ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☐ 9
☑ 10
",True,1,0
"It's basically Dark Souls 3 on steroids. You're getting a lot of value for what you're paying. A must have for fans of the genre. Purchase it with closed eyes, you wont regret it. Final rate: masterpiece/masterpiece",True,2,0
"+The environment and atmosphere are truly exceptional, every corner meticulously decorated. The lighting, glowing effects, shadows and spells are stunning. Caverns and dungeons bring a whole new vibe on their own. very immersive and full of atmospheric places. 

-60fps max


",True,1,0
"I've never played a game that can simultaneously, beat my ass into the ground thousands of times and feel fukn badass while its happening.
10/10, would do instead of crystal meth",True,1,0
"The game gets old after 200 hours, but that's why mods exist.",True,1,0
"[h1] Put a Ring on it [/h1]

[hr][/hr]

[h2] An honest review from a non soulslike person [/h2]

[h3] World and atmosphere: 10/10 [/h3]
In Elden Ring, every step is a story, every landscape – a painting. The world created by FromSoftware is vast, but not just in size, but also in detail. Every corner of the map feels alive, full of history, even if that history often involves a boss who wants to destroy you in the most creative ways possible.

[h3] Gameplay and Difficulty: 15/10 [/h3]
It's hard. Very hard. But not in the way that makes you quit, but in the way that makes you say, ""Yeah, I want one more fight, because I'm a legend and nobody can stop me."" Each boss is a test of nerves, reflexes and the desire to see that little notification telling you that you've beaten him. [b] And yes, I finished the game with no cheesy tactics. So I'm officially the coolest man in the world. [/b]

[h3] Achievements: Hardcore/10 [/h3]
Since I'm a gamer who wants to complete every aspect of the game and get all the achievements regardless if it means selling my soul, I can clearly say that getting 100% completion is extremely difficult to impossible without one or more guides, items more hidden than some bosses, and let's not forget the end of the game where you have to choose between several endings and I had to go into the game files to make a backup so that I don't have to play the game again 3 times 💀

[h3] Story: WTF/10 [/h3]
Miyazaki knows how to tell a story, but he won't blow your mind. Everything is cryptic, fragmented, hidden in the description of objects and cryptic dialogues. So you'll feel lost, but in a nice way. It's the kind of story that makes you search youtube for explanations at 2am or something idk.

[h3] Conclusion: 11/10 – The legend continues [/h3]
[u] Elden Ring is not just a game [/u] - it's a test of endurance, an artistic masterpiece, and a story about how cool you are for finishing it. If you have the courage to enter this world and the determination not to give up after the 50th failure, you will have one of the most satisfying gaming experiences of your life.

But until then, remember: [b] I finished it. I am the legend. [/b]
[hr][/hr]

Now I'm off to finish the DLC, wish me luck ;)",True,3,1
"After 15 years of playing Fromsoftware games and beating and enjoying them all my thoughts are this: The games are enjoyable amazing even until they aren't anymore. Im so sick of spending hours to get a good enough run without dying in order to feel confident that continuing will deliver a sense of reward. Its a rather brutal cycle and I feel like these games set you up to have this experience almost every time, my advice: avoid playing if your bar is very high for enjoyment, or your time is limited. Also don't think even about playing if you have reward processing deficeits it will chew you up and spit you out in a way normal ""hardcore"" gamers dont understand. I feel so many people who are passionate about the franchise don't get to enjoy the game for what it asks of you and thats a big problem. Maybe Elden Ring - Nightreign will be different",False,11,7
"I have a lot of problems with the game, [b]letter boxing ultra wide in this day and age is a crime against PC gaming.[/b] The game suffers a lot of issues with PC performance, such as FPS lock, unfriendly controls, and an awful inventory management system. These issues are often times something the entire PC gaming community as a whole blasts. You MUST use mods to get rid of the bad vignette, remove the black bars from the ultra-wide resolution and fix the camera for mouse and keyboard playing. 
That being said, I completely understand why a lot of people like the game. They have a great formula for open world gaming and In my time with the game, I had a lot of fun trying to find out where not to go and interacting with the games oddities and macabre weirdness. Getting absolutely obliterated and annihilated by the games bosses was a lot of fun.",True,1,0
"Even though I personally dislike this game, this game is very open, very ""RPG""-like. 
If you enjoy titles that are particularly allowing of player freedom, such as the Telltale Series; Baldurs Gate 3; Hitman, I believe you will enjoy these. 
What turned me off is the fact that this does take dedication and time, time I just do not have. An unfortunate case, but a personal one. 
If you have time, and can set your mind to doing something easily, this game is for you, I wholeheartedly recommend it.",True,1,1
"How to enjoy Elden Ring; 
Step 1; Buy Meth
Step 2; Get high on meth
Step 3: Uninstall Elden Ring
Step 4; just be high on meth
Great success",True,1,0
"I got this game a month or two after it came out and my only regret is not purchasing it the day it came out. Since I bought it I have put over 800 hours into different characters and builds and there is still so many builds I haven't tried yet. The first playthrough you have of Elden Ring is a truly magic experience. I have played a lot of games in my life and very few have been able to do feel that same magic. Elden Ring was my first Souls Game and it was a brutal first playthrough. I spent somewhere in the range of 165-175 hours on my first playthrough, and I didn't even get a lot of the content that was there, and this was before the DLC. It was brutal learning to do these tough boss fights, but very few times I did not enjoy it. Most of the bosses are tough, but fair. And if you want to get into Soulsborne games, Elden Ring is the best first choice. While the dark souls games reward perseverance and determination, Elden Ring rewards exploring when you are stuck on a boss.

I'm not going to discuss the DLC specifically but the game as whole including the DLC. It is all beautiful. There are so many vistas in this game that will make your jaw drop to the floor. As always, FromSoftware also does an amazing job with environmental storytelling. There are so many unsettling moments that tell the player about the story. Elden Ring really feels like the culmination of all that they have learned from their past titles.

One bit of advice if you buy and play this game: just know that there is a specific way to respec your stats later, so don't be scared to play around with tons of different builds! My favorite part about Elden Ring is that almost every single build can be made to be viable in one way or another, so you really can play your own way and not be punished.",True,1,0
"BEST GAME I'VE EVER PLAYED, HANDS DOWN. The story, the bosses, the weapons, the world, it's all perfect. there isn't a THING i'd change about Elden Ring OR it's difficulty. love this game, you should buy it, SOTE too!",True,1,0
"Fun game, i only enjoyed it because of co-op especially the seamless mod, but overall great story and game mechanics",True,1,0
"Got my ass beat by a hobo named margit like 30 times when I first got this game, but then I chose the obvious solution of BIG BONK!!!",True,1,0
"Elden Ring: A Masterpiece of Challenge and Wonder
Elden Ring is nothing short of extraordinary. FromSoftware has crafted a game that blends punishing difficulty, breathtaking visuals, and a rich, enigmatic story into an unforgettable experience. It’s a game that demands patience, skill, and dedication, but rewards you with moments of triumph that feel earned and deeply satisfying.

Gameplay and Boss Fights
At the heart of Elden Ring is its combat and boss design. Each encounter feels like a battle of wits and skill, with every boss offering unique challenges that test your abilities. Yes, the bosses are hard—brutally so—but overcoming them is one of the most rewarding experiences in gaming. Grinding through the world to grow stronger adds depth to the journey, making every victory even sweeter.

A Stunning Open World
The landscape of Elden Ring is a work of art. From the haunting beauty of its castles to the eerie swamps and towering mountains, the game world feels alive and filled with mystery. Exploring every corner uncovers secrets, hidden dungeons, and awe-inspiring vistas that make the grind a joy rather than a chore. It’s a world you’ll lose yourself in for countless hours.

Lore and Storytelling
Elden Ring’s lore is captivating and layered. Written in collaboration with George R.R. Martin, the game’s story invites players to piece together its mysteries through cryptic dialogue, item descriptions, and environmental storytelling. It’s a world rich with history and intrigue, pulling you deeper into its mythos as you play.

DLC That Delivers
The DLC expands on an already incredible experience, offering more content, tougher challenges, and even deeper lore. Unlike many games, Elden Ring’s DLC feels like a true extension of the base game, packed with value and care.

Verdict
Elden Ring is a monumental achievement in gaming—a perfect blend of challenge, beauty, and depth. It’s a game that respects its players’ time and rewards their perseverance with unparalleled moments of triumph and discovery.

Rating: 10/10
A masterpiece that sets a new standard for open-world and action RPGs. Prepare to lose yourself in the Lands Between—and love every second of it.",True,1,0
"Easily considerable for a game of the decade or even century 
Hardcore PVP
Challenging PVE 
a complex and Intricate Story that is affecter by the players actions in some way
or another 
 this game is Perfect",True,1,0
based on my experience as a souls-like player it was one of the best games that i have played in my life and it defiantly worth playing. i'm looking forward for more masterpieces like this game ^_^,True,1,0
"Elden Ring definitely has a bit of a learning curve to get past. But ultimately a fun and rewarding experience. Coming straight out of Dark Souls 1 I was already used to certain mechanics, but the dodge timing and parrying was definitely challenging in the begging due to this game's fast paced combat with some of the enemies inflicting passive damage debuffs. It's not for everyone to say the least. 

One thing I wish this game had though that should be incorporated to more games with character customisation style mechanics is the ability to ""transmog"" armour sets or at the very least offer more options to alter all armour pieces. The altering mechanic is pretty useless in my opinion given the fact that 9/10 times it's just removing a cape, or a piece of cloth on a chest piece, or head, etc. and inevitably lowering stats as a result. The limitations of such a mechanic can be pretty frustrating also, since it's only a very small handful of chest and head armour that can be potentially altered. 

The combat becomes increasingly difficult in some scenarios forcing you to think carefully and outside the box on how to approach it, which makes for an exciting and rewarding experience when you do figure it out eventually. Death becomes a natural learning tool as it has for many ""Souls like"" game in the past. Ultimately a fantastic game throughout. Much like Sekiro, I'd highly recommend this game if you're up for a challenge.",True,1,0
"Amazing game people say ""oh this is too hard"" but I think that it's easy if you decide to take steps to get their i have not played the dlc but if you like hard, open world, Fantasy and rpgs this game is for you!",True,1,0
