Review,Positive,Helpful Votes,Funny Votes,Date
"I love this game. I didn't know I owned it and was pleasantly surprised when I found it. I played single player and co-op game modes only. Note* I'm in my 30's and don't have the time or patience to grind anymore and this game is GRINDY. I wanna build stuff and ride dinosaurs with the homies. If you're like me, I recommend turning all the XP gain, Taming, Harvesting, Breeding, Hatching, etc. settings all the way up. And not saying you NEED to, but the "" ~ "" key is the default Console Commands button. Type 'EnableCheats' right in there and hit Enter. Followed closely by ""cheat InfiniteStats""  (so you don't die every 9 seconds at the start) Be familiar with ""cheat ForceTame"" if you're cool like that. And ""fly"" is great for when you forget to bring a sleeping bag and you, inevitably, die from Mega Rabies really far away from your spawn point. Party on dudes.",True,0,0,2025-02-21 00:42:14
"This game is sooooo bad, nothing works as intended, every other day the entire thing will crash and corrupt all your files..
Its fun tho, would recommend!
10/10
(sanity long gone)",True,0,0,2025-02-20 16:48:33
"More fun with friends, Almost unbearable alone because of how heavy the majority of the materials are. a user manual or wiki is mandatory for a game like this",True,0,0,2025-02-20 04:07:14
"Ark is really fun but after spending 10 hours it no longer lets me access my world and says ""The UE4 shootergame has crashed and will close"" I can still join other worlds but it crashes loading into my own.",False,0,0,2025-02-20 01:43:34
"Great game in general, it's aging but so much better than the Ascended version they did that support nothing.",True,0,0,2025-02-19 21:10:25
it is a creative game but gets boiring after you tame all the dinos at late game but thats where mods come in they add alot more to the game and thank you to all the people that made them,True,0,0,2025-02-19 20:26:32
"This is such a great game, so much better than Ark Ascended. My only dislike is that you can't make multiple singleplayer worlds.",True,0,0,2025-02-19 20:17:49
"look its a great game if you love sandbox, yes there are bugs but its on a scale like no other.
no need for ASA yet.",True,0,0,2025-02-19 15:07:39
"great game with lots to do. amazing graphics, lots of dinosaurs and moschops :]
",True,0,0,2025-02-19 13:43:50
play this game if u want a your wife do divorce you and take the children and everything you own because all you do is sit on the game and play for 16hr a day and shit yourself and shower once in a blue moon. :),False,0,2,2025-02-19 05:29:57
not the best.,False,0,0,2025-02-19 00:53:58
I was on a mountain farming metal and all of a sudden I crashed. I thought it was a normal crash but when i tried to log back in i couldnt. So i check the servers for steam and they were offline. After that i waited an hour for the servers to come back up. When i logged back in i was dead. Then i have to go into ghost mode to find my body and it was under the map. This is totally unexceptable fix your game wild card.,False,0,0,2025-02-18 23:37:54
"ARK will go down as a TOP 10 in my list of best multiplayer games to play with friends. I wish I could have experience this game at the release but having played it until the final end of official servers was a great experience. New releases or copies will never match this one of a kind game at its peak... ARK Survival Evolved. 

GONE BUT NEVER FORGOTTEN.

All is left is the memories of those that used to play on unofficial.",True,0,0,2025-02-18 22:59:17
first game to make my PC blue screen i love it. there is something amazing about using a Rex for your everyday hide hunting. ahh yes very fair fight dodo and 3 compys vs a Rex,True,0,0,2025-02-18 20:44:20
"Goated game. You get to beat men and women with your; fist, Club, dino etc. so much fun totally should buy!",True,0,0,2025-02-18 18:15:20
"ye this game pretty fun you know i cant lie but if u have a shitty dumb fuck that own the world that doesnt even fucking play it, its pretty fucking shit because u cant do anything if he doesnt play the fucking game so make sure u are the one making the world because if u dont u will never get to play the fucking game. I hate them type of shiters that play this game so the insist that they make the world, WATCH OUT FOR THESE PEOPLE. Its also worth the $53.83. Enjoy",True,0,0,2025-02-18 17:55:40
"Honestly in the past year I've only played a few hours of this game, but I have about 200 on my old Xbox. This is one of my all time favorite games. Honestly it gets super boring if you are playing by yourself, but if you just play the island with a friend for a while it is super fun, I've beaten 2 of the island bosses and to be honest I never got bored.",True,0,0,2025-02-18 15:06:53
"After all these years playing ARK Survival Evolved i can wholeheartedly say that the game is good but you really have to WANT to play a game like ARK to enjoy ARK it isnt for everyone (I also play heavily modded these days)
",True,0,0,2025-02-18 11:13:28
"Dinoes cool, huge amount of thinks to do, big very well done maps. But poor balance (after getting good dino you unkillable), bugs and not that good in optimization.",True,0,0,2025-02-18 09:08:53
"great game but using mods makes it better
",True,0,0,2025-02-18 07:47:12
"This game is a work of art. It may be a little rudimentary on graphics and overall mechanics, but what else are you gonna expect from a dinosaur involved survival game? I mean who cares about how the grass looks when you get to fly around and shoot rockets off of a quetzalcoatlus? or kill everything you can see with your very own giganotosaurus? or rule the open waters with a god damned mosasaurus? I think that even the base game is overlooked due to its honestly sub-par mechanics, such as the weird building system, or how confusing it is to find the exact temperature that you need to incubate an egg for example, rather than the true fleshed out beauty of making something that your proud of, no matter if its a mega sized landing pad for your quetzalcoatlus fleet, or a giant paddock for your arsenal of land-dwelling carnivores, or just a house that you can call your own. This game may look a little confusing or bad at a glance, but if you give it an honest chance to prove its worth, i think you can quickly discover that this game is not one the pushover that you may think it is. Give it a chance.",True,0,0,2025-02-18 01:21:37
"a great fun adventure game, would reccomend but it is glitchy when playing on huge maps like lost island. 9/10 would reccomend",True,0,0,2025-02-17 19:09:41
"just play it man, better to than not to

also, play it on non-dedicated with some friends (dont tough pvp servers unless you want a bricked pc or awful graphics.)

very old, very fun, very infuriating, harder to beat than Dark Souls 3 (trust me bro)",True,0,0,2025-02-17 18:06:58
i like it due to the base of it like how it looks and what it all built like but i dislike how the multiplayer forces you to be within a certain amount of distance within the host,True,0,0,2025-02-17 17:29:09
"I've played this game in the past, and in the past it was okay at the very best. But since I've developed a colorblindness to green and not having a colorblind option just killed my eyes. Not to mention playing with my buddy and the game just deciding to bug out and also for tames to not follow us or to do whatever they wanted after telling them to follow us is ridiculous. I have let this game sit in my library for years and trying this game again just proved why I uninstalled it to begin with. Thanks Wildcard.",False,0,0,2025-02-17 06:50:04
"Very fun game if you have someone to play it with, otherwise it can get kinda tedious.",True,0,0,2025-02-17 06:27:22
"This is just a terrible game where it is incredibly obvious the developers don't care about the player or their game. There are no colorblind settings, terrible lighting where its either blown out or too dark, Dinos that make it impossible for the player to do anything, the difficulty only exists to draw out game play without adding any value. In all my years of gaming, I have never seen such a terrible, overpriced, mess of a title. Do not buy, it wont get better.",False,0,0,2025-02-17 06:21:30
"lost 100 hours of progress because a stupid monkey corrupted my game file, this game sucks.",True,0,0,2025-02-16 20:39:10
scratches the itch of a multiplayer survival game,True,0,0,2025-02-16 19:05:02
"As a long fan since alpha the reason why i built my pc in the first place......
this game is amazing hours on hours of content 
Gorgeous atmosphere that you can take in with friends and family
Easy to learn mechanics 
All of this IF AND ONLY IF YOU PLAY NON-OFFICIAL I REPEAT DO NOT PLAY ON OFFICIAL PLAY A MODDED SERVER

Official Servers are dog, Everyone is toxic and will grief you
Besides that a modded server with some QOL is amazing and endless fun
",True,0,0,2025-02-16 15:05:29
"Ark survival Evolved is a great game with good locking graphics and texture and you dont need a super good pc.
the only negativ things are that you need 400GB storage space and the offical servers are no longer online so you have to play single player or pay for a server.
But it is still a great game.
I love it
",True,0,0,2025-02-16 12:17:56
Very good game will play forever this game is so versatile and very cool graphics bring me back to the days of Ps4 when i had 4k hours probably am gonna get another 4k on pc play this game if you like survival and dinos that go rawr!,True,0,0,2025-02-16 00:15:42
"The mods and the customization of your world's settings really make this game great. You can skip tedious tasks of stacking materials and put time into game mechanics that you enjoy. I am currently paying for a personal server so my friend and I can build a base we really like. It's a little buggy, but runs better and has way more mods than Ark Survival Ascended as of 2025.",True,0,0,2025-02-15 21:41:09
Despite the feeling that the game is a little poorly optimised in a few ways. the graphics and gameplay are truly excellent! This is a game every small kid dreams of while learning about dinosaurs. Truly a good game. Recommend,True,0,0,2025-02-15 09:26:25
"Look, I've been playing this game since 2017, most of my time has been on ARK mobile, which was incredible. The only problem was the xp multiplier was so slow, that it took me 3 months to get to level 70! ARK is one of the best. but also most addicting games I've played, it feels so good when you finally tame that max-level dino, you'd been looking for, for ages, but there are so bad things about it. Like the building mechanics are horrible, I just gave up making my base, it was bad, to put it mildly. Overall I would recommend this game, you're gonna have some very high Highs, but also some incredibly low Lows.",True,0,0,2025-02-15 01:20:48
"what can i say about this game? can i honestly recommend this?

on the one hand, i do enjoy it. i love prehistoric animals, and this game has a lot of them, even if they aren't paleoaccurate. there's lots to do in this game: creatures to tame, bases to build, wars to wage and bosses to fight. you can hatch baby dinosaurs, raise them, harvest materials with them, or take them into combat. mods are relatively easy to download and use. it's a fun game in both singleplayer and multiplayer, and there are multiple free dlc maps that have loads of new environments, creatures, etc if you tire of the original map. i think this game is a fair enough price for what it offers. the grind can be tough if you want, or you can tweak your world to be a bit easier. there are plenty of commands available to help you with spawning creatures, getting tools, etc if you want to skip the grind altogether. even outside of the game itself, there's a wiki if you're struggling to find something, and dododex is free, easy to use, and invaluable. if you like survival games, or games with prehistoric or fantasy creatures, then you will like this game.

on the other hand, this game sucks. there are tons of bugs, with some of them capable of killing you and your tames, and ruining your save. the game has basically been abandoned by wildcard & snailgames, meaning none of these bugs are going to be fixed, and the game will not be updated in the future. sometimes the game crashes or corrupts for no reason. the gameplay can be incredibly frustrating: sometimes you'll get spawncamped by something you have no hope of killing, sometimes you'll die and lose everything and have to start over, sometimes your favorite tame will die and there won't be anything you can do about it. some dlcs that add incredibly helpful tools, tames, and items are paid. if you have a low end computer or laptop, you will have a lot of trouble running this game. this game takes up a lot of storage space, even without dlcs. the graphics are mediocre, which doesn't matter much to me but may matter to some people. owning and running an online server costs money. if you join an online server, your tames/structures/etc will eventually despawn if you don't log in after a certain period of time, and your body will just be laying there on the ground when you're offline for anyone to kill or monkey around with. you can play on LAN with friends, but not very well; the game will lag and your friend has to be within a certain distance of you at all times. the companies behind the game have abandoned it specifically to make a revamped version that they promised would be free for anyone who already had the game (which was a lie), and that the code for this revamp would be completely rewritten (also a lie). said game, ark survival ascended, has a lot of the same bugs as this game, some of which are even worse, and these bugs aren't being fixed. there is also a big focus on microtransactions in asa, which is something i hate so much that it pisses me off even though i don't even own asa.

tldr; this game is good and bad. you might fall in love with it, or you might want a refund within 24 hours. i chose to recommend it because i enjoy it, but you might not enjoy it and i can't blame you. good luck!

one thing i do want to mention is that the devs get a lot of hate for the problems with this game. while i understand people being upset (i'm upset too), the devs probably don't have as much control over the game and how it works as we like to think. likely most of the issues with this game, including its abandonment, are the result of decisions made by the corporation who owns this game, snailgames. this doesn't mean the devs aren't at fault for the problems with ark, but they're not the only isssue here. go on youtube and google 'ark snailgames' for more information if you're interested.",True,0,0,2025-02-14 20:38:48
Great game honestly its amazing iv'e only played pve but the pvp scene is great to and i can whole heartedly suggest this game for others,True,0,0,2025-02-14 09:00:13
Amazing Game! It's a really good open world game where you tame dinosaurs and building is really nice. There are many dinosaurs to tame from and a MASSIVE Island! This game makes Ninja get a new Haircut.,True,0,0,2025-02-13 22:13:33
"Ark survival evolved

Un muy buen juego, buena interfaz, buen gameplay, buenos graficos, soundtrack bueno

Todo de ark es muy bueno, entonces la nota final es -0/10

Puto juego culero, lleno de bugs, interfaz inentendible, trozo de bazofia, de mierda y vomito junto, es como si hubieran agarrado una mierda de perro con diarre, orina, vomito y cualquier cosa o liquido con olor y sabor culero

No se recomienda a menos que no quieras vida social y quieras perder cualquier tipo de contacto femenino y con la gente en general

Entonces, si lo quieres compar, a menos que tu pc sea muy potente sufriras a cada rato de bugs, crasheos y cualquier mierda

No lo compres, ahorra tu dinero y con eso mejor comprate unavida social

Buenas tardes",True,0,0,2025-02-13 20:38:45
I recommend this game because its very fun and its a great way to explore and look at really cool looking dinos,True,0,0,2025-02-13 16:38:34
"Great game good game play loop unlimited hours fun if you like dinosaurs i would recommend :)
",True,0,0,2025-02-12 21:29:19
its great try it out the graphics are amazing and the dinos are so cool,True,0,0,2025-02-12 20:49:36
"Yes, they shut down the servers... but its not the end of Ark Survival Evolved......
I started back in the days of Early Access. Ark was so good even with all the bugs.
A game just for us and many others...... Its good to have a new generation Game like Ascended, new things and such...
I like to come back to evolved because it is one of the best survival/dinosaur game i ever played",True,0,0,2025-02-12 20:48:38
"game is good, but its missing jikki",True,0,0,2025-02-12 18:56:25
Best game i ever played buy it if you can and install primal fear mod you will rage but you will play it again so install it and trust me,True,0,0,2025-02-09 19:27:42
"you spawn in,you look around,see a dino,dino starts running at you,you run away,you realize you're too slow and die by a raptor lvl 134.Then u spawn again and die again.Besides that its a good game but it has bugs that need to be fixed and actual bugs in the game that poison you.",True,0,0,2025-02-09 18:39:03
"it is very good and fun with friends but make sure ur pc can handle it
",True,0,0,2025-02-09 16:44:34
Great co op game that has a million fun things to do!,True,0,0,2025-02-08 23:13:56
"[h2]Survive, Tame, Build... Betray?[/h2]

With [b]56 hours[/b] on Steam, [b]100+ hours[/b] on Epic, and [b]2500+ hours[/b] on PS4, I can confidently say: [i]ARK is an amazing game.[/i]

[b]Buggy?[/b] Yes.
[b]No official servers?[/b] Well… [i]not anymore.[/i] Since the launch of [b]ARK: Survival Ascended[/b], official server support for ARK: Survival Evolved has ended. If you still want that experience with official servers (or just enjoy the Unreal Engine 5 remaster), check out [b]ARK: Survival Ascended[/b].

https://store.steampowered.com/app/2399830/ARK_Survival_Ascended/

However, [i]if you and your friends own ARK: Survival Evolved and don’t want to buy Survival Ascended, just rent a private server, tweak the configs, throw in some mods, and embrace the chaos.[/i] You’ll have the time of your life… or your worst nightmare.

[list]
[*]✅ [b]Friendships will be made.[/b]
  [*] Surviving the first night together.
  [*] Taming a high-level dino and naming it something dumb.
  [*] Pulling off a perfect raid with flawless teamwork.
  [*] Defending the base against waves of enemies at 3 AM.
  [*] Reviving an old friend’s love for the game by dragging them into a fresh wipe.

[*]✅ [b]Friendships will be destroyed.[/b]
  [*] Accusations of insiding.
  [*] Logging in to find half the base mysteriously missing.
  [*] “I was just borrowing your Rex for a sec, bro.”
  [*] That one friend who [i]swears[/i] they’re neutral but actually allied with your enemies.
  [*] Rage-quitting after getting offline raided for the third time in a row.

[*]✅ [b]That one no-life friend who raids everyone?[/b] Totally not me. ([i]It’s me.[/i])
[/list]

[b]10/10[/b], because after getting accused of insiding (again), betrayed (again), and kicked out (again)…

[olist]
 [*] Start a solo tribe.
 [*] Grind like a madman in the shadows.
 [*] Tame a ridiculously strong dino army.
 [*] Launch raids on everyone out of pure spite.
 [*] Watch their bases burn.
 [*] Laugh maniacally as they realize it was me.
 [*] Eventually get caught and wiped.
 [*] Somehow get invited back into the tribe.
 [*] Repeat.
[/olist]

[i]The cycle never ends.[/i]",True,0,1,2025-02-08 22:07:39
It has Dinosaurs.. what more could you want?,True,0,0,2025-02-08 22:07:35
Pretty good game!. Got incredible graphics and realistic textures. My favourite thing is that you can customize your character.,True,0,0,2025-02-08 09:24:18
great all around minor bugs,True,0,0,2025-02-08 01:21:52
"While this game won't be for everyone, if you are into base building, resource gathering, and exploring, this is definitely a game you could enjoy. It can be a little buggy sometimes, but mostly the game runs fine.",True,0,0,2025-02-07 19:48:55
"they said a specific beach on The Island was recommended, I spawned in, walked around a little bit and saw a spinosaurus and some sort of trex fight each other on the same beach that was recommended, peak gaming experience fr fr",True,0,0,2025-02-07 18:37:06
"i love this game but the grind is awful, there (used to be) cheaters, the optimization is the worst in the world. but still better than ascended",False,0,0,2025-02-07 17:28:08
"I have played a lot of open world games. The game is brutal to start. Everything is out to kill you. And you will die and die often. But, I think the challenge is what brings me back. Forcibly sustaining your existing, persevering against great odds, this is what great stories are made of.",True,0,0,2025-02-07 17:12:35
"I love this game, I just started it but I still like the mechanics and even though it is very long the process is quite enjoyable.",True,0,0,2025-02-07 16:23:38
Feels like Minecraft except with pokemon Dino's and other creatures to catch its great stuff loads of freedom!,True,0,0,2025-02-07 08:28:48
One of my all time favorite games. It has a lot of little bugs that could be fixed but overall i give it an A+.,True,0,0,2025-02-07 07:01:26
"Lots of fun, complicated, good graphics",True,0,0,2025-02-07 03:44:46
its realy nice and the selection of mods is insane i recomend primal fear or dino storage v2  or both!,True,0,0,2025-02-07 01:49:54
"this game is so fun and funny with friends
20\10
very good game",True,0,0,2025-02-06 22:11:54
Great game. But issue is putting in tons of hours into a non dedicated world and having it randomly delete is just not fun. please fix,False,0,0,2025-02-06 18:28:39
bug bug bug fuking dogshit,False,0,0,2025-02-06 15:07:56
good gamplay and good gameplay mechanics,True,0,0,2025-02-05 22:13:23
This is an amazing game for people who want to play Minecraft with the graphics of Spider Man 2!,True,0,0,2025-02-05 01:38:37
"W game. Takes a second to get working with mods, but if you are patient, it is a great game. Just don't blame me when you rage quit.",True,0,0,2025-02-05 01:12:08
"Extremely fun game with surprisingly good graphics for a game 10 decades old. Holds up well and for only $20AUD! Difficult, but was the spiritual predecessor to Palworld so it gets bonus points.",True,0,0,2025-02-05 00:11:54
"its very good and fun loudest menu music ever made anyway lets change topic to the The F-22 Raptor: A Flying Masterpiece
The F-22 Raptor is not just a fighter jet; it's a technological marvel, a symbol of American airpower, and a testament to human ingenuity. This sleek, powerful aircraft has dominated the skies since its introduction, leaving its mark on the world of military aviation.

Born from the Ashes of the Cold War:

The F-22's story begins in the late 1980s, as the Cold War was winding down. The United States Air Force recognized the need for a next-generation air superiority fighter, one that could outmaneuver and outgun any potential adversary. The result was the Advanced Tactical Fighter (ATF) program, a fierce competition between Lockheed and Northrop. Lockheed emerged victorious, and their design, the Y-22, evolved into the F-22 Raptor.

A Symphony of Innovation:

The F-22 is a masterpiece of engineering. It boasts a unique ""supercruise"" capability, allowing it to fly faster than Mach 1 without using afterburners, significantly extending its range and endurance. Its advanced stealth technology makes it incredibly difficult to detect by radar, while its powerful twin turbofan engines provide unmatched acceleration and maneuverability.

The Raptor's Arsenal:

The F-22 is armed with a formidable array of weapons, including:

Air-to-air missiles: The AIM-9 Sidewinder and AIM-120 AMRAAM, designed for close-in and long-range engagements respectively.
A 20mm cannon: For close-range combat and ground attack.
Beyond the Battlefield:

The F-22 is not just a weapon; it's a symbol of American technological prowess. Its development and deployment have pushed the boundaries of aerospace engineering, leading to advancements in areas like materials science, avionics, and stealth technology.

A Legacy of Excellence:

The F-22 Raptor has a proven track record of success. It has been deployed in numerous operations, including the wars in Iraq and Afghanistan, where it has demonstrated its superior capabilities. The F-22 remains the world's most advanced air superiority fighter, a testament to its exceptional design and engineering.

But what about the future? The F-22 is a remarkable aircraft, but it's not immune to the relentless march of technological progress. What challenges and opportunities lie ahead for this iconic fighter?",True,0,0,2025-02-04 21:36:27
"I've played the game on and off for several years now on multiple consoles. On paper, it has absolutely everything you could want out of it. A sandbox survival with extremely interesting biomes, creatures, structures, and mechanics. If you want to sink hours into exploring a fun and rich world with fun animal companions, ARK should be a perfect game. In practice though, it's a complete nightmare. The gameplay is hours of dull grinding with annoying limitations, and only small highlights to reward you. Everything you could want to do in this game is a complete chore unless you tweak the settings to make it more bearable. Taming Dinos, for example, can take hours without including prep time and actually hunting for the dino itself. All this could be forgiven though, if it wasn't for the gamebreaking glitches that seem commonplace. I've lost countless hours of progress to glitches, including an entire single player save being deleted. If you insist on getting the game anyways, I highly reccomend waiting for a sale to avoid paying full price.",False,0,0,2025-02-04 19:05:25
"i love this game very much,its a lot of adventure and is my copilary game.I recommend it to anybody and it worth
",True,0,0,2025-02-04 16:59:22
"launch: crash, launch: crash, launch: crash, uninstall, download different game.",False,0,0,2025-02-04 16:47:10
"yea really good game i have 40 hours in and like 80% of theat is just in the game settings and crash display and like 10 more in youtube and googel searching why and how to resolve my game crash and still i dont know why is crasing.I like this game:(
btw i was playing on hope with simple spawns,awesome spyglass,the collection,kraken better dino,zytharia critters,super structures,paleo ark,moros indomitable duo and upgrade station and i lost my progress like 3 times cuz i ply like 2 days and i have no problems and then it crash and i cant do anything and i try to play on the island witho thoe exact mod and everything and it still crash and it not the mods theat crash my game i test them before adding them.",True,0,0,2025-02-04 16:41:17
one of the greatest games ever made. i played around day 1 in the golden days. still holds up but now official servers are full of alpha tribes.,True,0,0,2025-02-04 03:38:38
"I really love the game, its noob friendly (in the starter zones) and could be hard if you want it to be, i like it",True,0,0,2025-02-02 17:46:27
"An unplayable buggy mess at times. But on the rare occasion it does work, it can be fun.",True,0,0,2025-02-02 17:40:17
