Video ID,Author,Date,Comment,Likes
Djtsw5k_DNc,@karashima9869,2025-02-15T22:20:54Z,"If the price is the same as DLC, I hope the content should be worth as it.",2
Djtsw5k_DNc,@michael_vetter_music,2025-02-15T21:58:07Z,Harry Potter like motif at the end…,1
Djtsw5k_DNc,@dennismaldonado3468,2025-02-15T19:22:18Z,Omg when is elder scrolls 6 coming out?,0
Djtsw5k_DNc,@evashin8271,2025-02-15T17:25:46Z,"The best game ever❤ Elden Ring, one love",1
Djtsw5k_DNc,@StrayFrank,2025-02-15T16:59:41Z,😮😮😮😮😮,0
Djtsw5k_DNc,@CygnusX-11,2025-02-15T14:30:01Z,we got souls battle royale before GTA 6,1
Djtsw5k_DNc,@franciscosilva2923,2025-02-15T13:30:58Z,I'm a noob but how do you use their other ability? (PS5) The controllers are a bit different than OG Elden Ring lol,0
Djtsw5k_DNc,@krisztianfenyes9706,2025-02-15T11:16:56Z,Huge respect and thanks to the developers and everyone who worked on it! There was no game that I enjoyed as much as ELDEN RING. We hope that there will be similar delicacies in the near future. Which is certain and I will be on sick leave from May 30.👏👍,3
Djtsw5k_DNc,@kumming5243,2025-02-15T06:15:28Z,Update can single playing,0
Djtsw5k_DNc,@arielantoniorosenberger3336,2025-02-15T03:05:36Z,"So there are 8 Nightfarers from what we know
the 4 from the playtest plus
The Archer wielder
The parry girl
and Senshi from Dungeon Meshi
Where's the 8th one??",3
Djtsw5k_DNc,@Nickguh112,2025-02-15T02:19:50Z,1:46 nah im tripping and no way thats the ds3 fire keeper and 2:12 nameless king aint no way,0
Djtsw5k_DNc,@adab4216,2025-02-14T23:49:45Z,Blodborne remaster please,0
Djtsw5k_DNc,@the_trevinator_,2025-02-14T22:30:34Z,Nobody talking about the Harry Potter theme at the end of the trailer,1
Djtsw5k_DNc,@allang7963,2025-02-14T20:24:31Z,“Why is it always Artorias?”,2
Djtsw5k_DNc,@allang7963,2025-02-14T20:23:01Z,“I need your help…to link the first flame.”,1
Djtsw5k_DNc,@rodrigoseixas8773,2025-02-14T17:28:37Z,my friend carlos will not play this game.,2
Djtsw5k_DNc,@harriswong4729,2025-02-14T14:25:34Z,the nameless king,0
Djtsw5k_DNc,@DYK-k6h,2025-02-14T11:23:13Z,Miyazaki is god,0
Djtsw5k_DNc,@amuammarulh,2025-02-14T09:33:17Z,"What if, sekiro is also here. I mean he travel to the west looking for the dragon's home",0
Djtsw5k_DNc,@smilez3711,2025-02-14T08:42:47Z,2:05 Is that DOUG COCKLE?? Am I hearing Geralt of Rivia's voice in Elden Ring??? I may die,0
Djtsw5k_DNc,@blunko-spigot,2025-02-13T22:43:35Z,$40 mod,1
Djtsw5k_DNc,@coldzerogaming3426,2025-02-13T21:39:03Z,Ithink its a coop introduction ??😅,0
Djtsw5k_DNc,@GraveCrane325,2025-02-13T16:02:26Z,Did Nameless King come to a whole different game just to beat my ass,3
Djtsw5k_DNc,@albyez14,2025-02-13T14:56:08Z,"THERE IS RICK, SOLDIER OF GOD? 1:27
wait nameless king and parkour",0
Djtsw5k_DNc,@Obamasdog,2025-02-13T14:55:27Z,Armoured core 6 getting treated like a middle child,0
Djtsw5k_DNc,@danielajackle8763,2025-02-13T13:48:12Z,Ai meu coração 🤩,0
Djtsw5k_DNc,@Ian-c5o,2025-02-13T13:29:55Z,Can tell this will be pants,0
Djtsw5k_DNc,@raulm.1556,2025-02-13T09:24:43Z,Definition of a cash grab.,1
Djtsw5k_DNc,@uhu0723,2025-02-13T08:58:01Z,I love elden ring but its the same game,1
Djtsw5k_DNc,@MonklockAnimations,2025-02-13T01:35:04Z,"Behold, bird!",2
Djtsw5k_DNc,@kaneroevens5819,2025-02-12T23:12:19Z,cant wait for the network test in 2 days,0
Djtsw5k_DNc,@HenriqueRodriguesHRPM,2025-02-12T21:37:03Z,Harry Potter's theme at the end of the video? lol,0
Djtsw5k_DNc,@lucacarboni7790,2025-02-12T21:02:06Z,Just remaster bloodborne,0
Djtsw5k_DNc,@irlkakarotto,2025-02-12T18:24:11Z,miyazaki doesn't stop cooking 💯💯💯,1
Djtsw5k_DNc,@krzys46kw,2025-02-12T15:35:46Z,I deleted elten ping after 5 min on pc 😆,1
Djtsw5k_DNc,@duck-mh979,2025-02-12T14:34:20Z,Man i really hope they add crossplay to this game,2
Djtsw5k_DNc,@Aurilion44,2025-02-12T14:12:55Z,"I really like estabilished characters/classes this time around. Instead of the one size fit all free for all of all the previous Souls that kinda overstayed their welcome (bar Bloodborne and Sekiro which were different) where characters had very simple mechanics that put in question their competence, now they have more time to actually focus on specific mechanics and movesets to polish them the eff up. Looks promising",2
Djtsw5k_DNc,@darkangel280,2025-02-12T14:12:05Z,Bro @Vaatividya is not getting any sleep either😅,0
Djtsw5k_DNc,@nikoqrc8364,2025-02-12T12:18:21Z,aura,0
Djtsw5k_DNc,@nikoqrc8364,2025-02-12T12:17:08Z,aura,0
Djtsw5k_DNc,@rudihoedl6506,2025-02-12T09:20:49Z,"Would bei better a real MMORPG. Like EQ or WOW.. ""Elden Ring Online"" 🙂👍👏",0
Djtsw5k_DNc,@Leswen-u7w,2025-02-12T07:06:20Z,GOTY 2025 I guess,4
Djtsw5k_DNc,@Alpheus_09C,2025-02-12T05:28:51Z,A celebration of everything souls,1
Djtsw5k_DNc,@ooperblownup,2025-02-12T03:16:38Z,"Who wants a PS5 NA code lol, the game doesn't seem too interesting for me. $",0
Djtsw5k_DNc,@zombielols1895,2025-02-12T03:08:40Z,Crazy,0
Djtsw5k_DNc,@Connection-error,2025-02-12T03:08:00Z,Is no one going to mention that one of the three player character shown is a bird in armor.,0
Djtsw5k_DNc,@arararagi-san,2025-02-11T22:44:14Z,I'll be waiting.,0
Djtsw5k_DNc,@WmEldenRing,2025-02-11T21:11:21Z,Does anyone have a spare Xbox night reign code,0
Djtsw5k_DNc,@kemalsolakyildirim836,2025-02-11T20:57:07Z,Is that a DLC or a new game?,0
Djtsw5k_DNc,@captaincs8440,2025-02-11T20:33:32Z,Main theme from the beta is already fire,0
Djtsw5k_DNc,@shattering.,2025-02-11T18:11:26Z,THEY WON'T STOP COOKING 🗣🗣🗣🗣🗣🗣🗣🗣🗣🗣🗣🗣,0
Djtsw5k_DNc,@DragicMedia,2025-02-11T17:32:15Z,Who's here after  getting your network test code?! So pumped for this,1
Djtsw5k_DNc,@Simon-S01104,2025-02-11T16:56:17Z,"The codes have arrived guys, see you in 3 days",2
Djtsw5k_DNc,@purp8057,2025-02-11T15:46:20Z,I wonder if that spider is ptches,1
Djtsw5k_DNc,@TravPlays,2025-02-11T15:39:22Z,What in the Harry Potter music at the end was that 😂😂,0
Djtsw5k_DNc,@StarshipTrooper4231,2025-02-11T08:44:31Z,"When a good company gets infected of mainstream. Elden Ring 2 would have been much better. Bloodborne remaster, Bloodborne 2. Anything else than a ""fort night"".",1
Djtsw5k_DNc,@bat1306,2025-02-11T04:45:41Z,"Pls do some dlc for elden ring we need land of the reeds, lupin transformation..",0
Djtsw5k_DNc,@kirillpelih9871,2025-02-10T19:41:37Z,Absolute Cinema!!!!,1
Djtsw5k_DNc,@stormabyssfox4022,2025-02-10T18:54:50Z,Can this be played offline,0
Djtsw5k_DNc,@palaisq,2025-02-10T13:02:11Z,lets pray for playable bows,0
NLdZ8Zex1cw,@mikoto7693,2025-02-25T21:37:45Z,"This video almost convinces me to go and give Elden Ring a try. I don’t think I’m skilled and patient enough to finish it, at least if “you can just level up enough by fighting regular monsters to brute force the bosses” isn’t an option.

It’s a shame because I’ve been drawn to the lore of Elden Ring since it came out. I’m pretty sure that I would enjoy the exploration and piecing together the story but… I’m a mediocre player so the combat would hold me back unless I can just brute force it.",0
NLdZ8Zex1cw,@1snico1,2025-02-23T22:08:56Z,"Bloody excellent guide except for the fact that I have no idea what l3, R1, triangle or any of the other buttons mean. Would be great if you also included default PC controls in the guide.",0
NLdZ8Zex1cw,@JJAGWARR,2025-02-23T09:07:21Z,Bravo 👏,0
NLdZ8Zex1cw,@Balls4Thots,2025-02-22T13:57:06Z,Will someone please fucking help me?? I can't play for more than 5 fucking minutes without dying,0
NLdZ8Zex1cw,@SM4SH3R,2025-02-18T03:03:15Z,Me with 320+ hours: 😮,0
NLdZ8Zex1cw,@kc4276,2025-02-17T06:29:42Z,"I would love to play this game but i just dont have the time/patience to learn all of this. I used to, when I was younger, but now I completely relate with people who just want to sit back and unwind after a long hard day with 'dumb' games like GTA and COD.",0
NLdZ8Zex1cw,@tassiosantos105,2025-02-12T02:54:54Z,"Today i killed my first mob. Next up, two mobs",0
NLdZ8Zex1cw,@DrewtheGreat588,2025-02-12T00:32:15Z,Perfect guide and perfect voice for the game 🤌 Literally BUTTER my guy 🧈,0
NLdZ8Zex1cw,@GavDuggan1983,2025-02-10T10:50:27Z,Finally a video that makes the game feel accessible. Most of the ‘beginners’ videos just ramble about statistics which mean absolutely nothing unless you want to devote your life studying and playing this game,0
NLdZ8Zex1cw,@GavDuggan1983,2025-02-10T09:13:23Z,Finally a video that is accessible for beginners! Thank you,0
NLdZ8Zex1cw,@corybrown7364,2025-02-07T19:02:42Z,This game sucks,0
NLdZ8Zex1cw,@anth123ish,2025-02-03T23:03:26Z,I wanted to say your video is so good I will watch it many times the information you have given us is so vast I'm new to this type of game and I'm struggling cheers,1
NLdZ8Zex1cw,@anth123ish,2025-02-03T23:00:46Z,Thank you  for your    explanation,0
NLdZ8Zex1cw,@oreganotv1446,2025-01-28T13:49:15Z,"5,8 milion loserrrrs",0
NLdZ8Zex1cw,@Megatron612,2025-01-27T16:05:48Z,"For beginners, something thats really helped me when one on one battles especially against knights. 
Ashes of War: barricade shield

This allows you to break the enemy stance when you block their attack. From here you can go right into a guard counter and deal good damage. If you get a couple more hits in right after your guard counter u can put knights on their knees and dominate them with a critical. This is my go to for fighting knights. Use a shield with 100% dmg negation, and you are set.",0
NLdZ8Zex1cw,@shadmanfarazi6462,2025-01-24T13:31:30Z,how to two hand on pc?,0
NLdZ8Zex1cw,@nyashnader1,2025-01-20T17:59:36Z,"This game should be advertised as a survival game. 
First 4 hours of gameplay and all i do is either skip around big enemies or cheese everything else with my horse. Currently finding weapons which i need more strength to use and dying randomly in 1-2 hits from ridiculous attacks or flaming giant arrows. 
Being a tactical shooter buff, cs/valorant/even cod, this game is painfully boring. I love fast paced, heartpounding clutch moments, this game is the complete opposite. Slow, grindy, loot heavy bs. Target lock is annoying. Im going to randomly play to keep trying to progress, but for people who like sports and competition, this game is ..... uhh, idk man. It seems like a well put together game, but this is not my cup of tea.",0
NLdZ8Zex1cw,@brownstik,2025-01-19T17:50:38Z,this man’s voice is calming,0
NLdZ8Zex1cw,@atourdeforce,2025-01-17T10:53:36Z,I despise games where i have to beat bosses over and over and over again. I love games for their story and always play on an easier level. But i still feel like im making a mistake not playing this game.,0
NLdZ8Zex1cw,@cerberus9185,2025-01-16T21:18:23Z,I called it dual wielding I think you called it power stance absolutely love this mechanic this can get me through a lot I managed to find two curved swords and they are absolutely decimating everything I threw at them at least as far as mobs go I just got to make them more potent and somehow or another make it more faster but I imagine that would be dex since there's no agility labeled stat or rather Dex is the agility stat that I mean since I played as the bandit my general idea was to go for a Rogue stealth build until I get to the boss and then I shoot it up with a bunch of arrows and it's been working so far I haven't really gotten to magic yet or rather incantations,0
NLdZ8Zex1cw,@ericarmstrong8207,2025-01-15T16:44:11Z,"After watching 5 Guide Videos and still feeling lost, I FINALLY found the right one. My man, you are appreciated beyond belief lol",0
NLdZ8Zex1cw,@olzeess6740,2025-01-12T11:00:39Z,"So much information to take in for a new player, it's what is keeping me away",0
NLdZ8Zex1cw,@gigglefats,2025-01-11T22:34:57Z,"Idk why I’m watching this, I have 800 hours in Elden Ring.  Still a good video though",0
NLdZ8Zex1cw,@CopplYT,2025-01-08T19:29:52Z,Today I finally deafeted My first boss,15
NLdZ8Zex1cw,@sebastianbajescu4513,2025-01-07T20:37:06Z,God is good amen,0
NLdZ8Zex1cw,@c3realmcgee191,2025-01-07T12:15:13Z,how come my dmg isn’t this high? I did all the steps and got my blade to +5 and I put the stats in ur way and I got the incantation but I’m only dealing around 60 dmg per hit?,0
NLdZ8Zex1cw,@Miracle7Seven,2025-01-07T11:15:10Z,"Thank you, for giving a guide that finally just seems clear to me. I will do my best to acquire the Elden Ring, and sit upon the Elden Throne!!",0
NLdZ8Zex1cw,@Tyler-k2o,2025-01-07T09:25:50Z,"Hey everyone I just got a ps5, im looking to get one new game, thats all i have money for right now. Any suggestions? I was thinking this game, what y'all think? Any help would be greatly appreciated!! ❤ EDIT: Is this game anything like Skyrim cuz I really really enjoyed that, and if it is I think my wife would enjoy playing it as well.",1
NLdZ8Zex1cw,@datdude888,2025-01-06T20:41:03Z,"Me in the endgame with hundreds of hours in the game:
You can attack on BOTH SIDES of your horse?!?",0
NLdZ8Zex1cw,@deadthmach1,2025-01-06T15:08:04Z,"Don't get how you play with standard controlls.;D I use x as light and y as heavy attack. And rb as action button, and rt to use flasts and stuff. Then hold rb as second menu.)",0
NLdZ8Zex1cw,@Cagzstar,2025-01-06T14:10:54Z,The obstacles of this game is the same obstacles of life.,0
NLdZ8Zex1cw,@Fhanta006,2025-01-05T06:20:17Z,Man i thought this was about mating melina guess i was wrong,0
NLdZ8Zex1cw,@johnshrestha3052,2025-01-04T05:13:08Z,HOW ARE you guys affording this game?,0
NLdZ8Zex1cw,@Limitlessly,2025-01-03T19:09:50Z,Can we play online with friends in this game ?,0
NLdZ8Zex1cw,@Limitlessly,2025-01-03T19:07:33Z,Is this game to play online with friends?,0
NLdZ8Zex1cw,@norbertmayer7005,2025-01-03T13:57:38Z,This game is so shitty the first thing they do is send you to a boss you cant kill. You need to get a horse and run past it. So stupid i threw the game in the garbage.,0
NLdZ8Zex1cw,@Mazzagk,2025-01-03T00:11:44Z,"2 years ago but I’ve just watched it and finished 3 bosses, feel very accomplished even though I’m still a noob 👍🏻",0
NLdZ8Zex1cw,@Chriswatt313,2025-01-01T23:55:10Z,"Overrated overhyped,story is shit and ..lacks a route /Skyrim is still the goat 🐐…..beat Margot the fell ,godrick ,shit loadsa mini bosses….but not getting any sense of a proper story or path through the game………..ur guide good though ,I learnt the hard way…😣",1
NLdZ8Zex1cw,@sexyokami7252,2024-12-31T22:28:49Z,My best friend and I recently beat this game! I helped him through it but he didn't quit. I'm proud of him. 🥲,0
NLdZ8Zex1cw,@GeoEkthos,2024-12-31T08:56:26Z,"This is easily the best guide I've ever watched for elden ring, possibly the best guide I've ever watched full stop.",1
NLdZ8Zex1cw,@connors.8618,2024-12-31T04:36:01Z,Thanks for explaining how I’m doing everything wrong,0
NLdZ8Zex1cw,@JovanJovanovic-mz6dz,2024-12-29T21:10:11Z,"guys im new to souls game and my first game is elden ring but idk how to doing quests and where to find them. 
can someone help me?",0
NLdZ8Zex1cw,@Tkcrypto1,2024-12-29T11:48:56Z,"Im not enjoying this game at all. It feels clunky. Timing while fighting feels so unnatural. Enemies respawning is annoying.  As of now, i don't recommend it. Maybe as i play It will become more enjoyable",0
NLdZ8Zex1cw,@elijahamoah8638,2024-12-29T06:44:53Z,I tried Bloodbourne as my first souls like and just couldn’t get into it. Not sure if it was the setting or just the game but just picked up Elden Ring yesterday. Hopefully this’ll be the one! Awesome guide btw,0
NLdZ8Zex1cw,@ForOneNature,2024-12-27T10:52:05Z,very very very very cool - you are appreciated,1
NLdZ8Zex1cw,@GamingCatBytes,2024-12-25T01:24:52Z,I want to play elden ring however it's becoming to look like a rolling simulator .......,0
NLdZ8Zex1cw,@Wolfblood21,2024-12-24T19:43:11Z,Just got this game and I have no idea what I'm doing 😊,1
NLdZ8Zex1cw,@stevenboon9829,2024-12-24T12:29:42Z,This game is so ridiculous l. Strikes are slow defending yourself even slower its crap.,0
NLdZ8Zex1cw,@Milokitty-en5nb,2024-12-24T11:53:02Z,Why does the summon not work? That’s a feature I have to have to progress and it never works. I can’t really get through this myself.,0
NLdZ8Zex1cw,@skok8951,2024-12-22T13:47:57Z,"Excellent guide, thank you.",0
NLdZ8Zex1cw,@SILKYSMOOTHSHAVES,2024-12-20T07:36:59Z,Are you playing on Xbox?,0
NLdZ8Zex1cw,@TinyMeatFleet,2024-12-18T07:46:15Z,I played for the first time today. Got to play with a friend of mine. Definitely made it easier 😂,0
NLdZ8Zex1cw,@beqa_gablaia,2024-12-11T14:48:32Z,Just went outside and golden colored horseman nuked me. Anyway is there cities and normal people? only killing?,0
NLdZ8Zex1cw,@satanonfire666,2024-12-09T12:37:05Z,yea its easy for experts,0
NLdZ8Zex1cw,@reckersworld9351,2024-12-07T18:43:28Z,So is super armour like poise?,0
NLdZ8Zex1cw,@HotIceyoutube,2024-12-06T14:44:31Z,I have 15 hours and just now learned how to lock on. thought it needed that feature!,0
NLdZ8Zex1cw,@souvikthemagician9648,2024-12-05T00:44:12Z,I must say I have seen many guides for elden ring. But yours is the best,0
NLdZ8Zex1cw,@narajana4,2024-11-24T15:32:10Z,ty so much for the help,0
NLdZ8Zex1cw,@jegjrtp87,2024-11-22T13:28:26Z,It's 20 bucks on Amazon. 50 with the dlc.,0
NLdZ8Zex1cw,@creatorediillusioni,2024-11-22T02:11:12Z,this is one of the shittiest game ever played in my life and the creator is just an over glorified Buffon...,0
NLdZ8Zex1cw,@MarkThurston-o9s,2024-11-14T09:10:24Z,Looks like dragon age veilguard,0
NLdZ8Zex1cw,@l30nalceda38,2024-11-08T00:32:57Z,"Thank you for this guide
I couldn't get the english version of elden ring so i had to resort to you instead😂",0
NLdZ8Zex1cw,@tacettiniscan126,2024-10-29T08:54:27Z,How do I get horse,0
NLdZ8Zex1cw,@AlexCain-ej5ev,2024-10-25T00:27:01Z,Block parry dodge,0
NLdZ8Zex1cw,@context_eidolon_music,2024-10-25T00:02:07Z,The hardest enemy in the game is the UI.,2
NLdZ8Zex1cw,@uncledazz6817,2024-10-18T22:11:31Z,I have 500 hrs and learned a few things from this such as holding down on dpad and the stake of Marika icon in the top left,0
NLdZ8Zex1cw,@FlawlessFitness-i5s,2024-10-14T19:27:22Z,"Watching this almost 3 years after this games release is both frustrating and fun, frustrating mainly because not everyone knew how to play this game, although I understand that it still is kind of weird.",1
NLdZ8Zex1cw,@GenciOsmanie,2024-10-14T04:47:19Z,Martinez Cynthia Robinson Robert Gonzalez Jose,0
NLdZ8Zex1cw,@peekaboo6168,2024-10-13T19:49:31Z,I totally didn't play through this game twice without knowing guard counters are a thing.,0
NLdZ8Zex1cw,@Gregorius421,2024-10-13T18:30:24Z,"Sluggish controls, unpredictable movement of the player, no walking backwards - turn your back to the enemy, right. Rage quit is the proper response to this shit.",0
NLdZ8Zex1cw,@White.Kaiser,2024-10-10T10:20:00Z,Can you dual wield?,0
NLdZ8Zex1cw,@AbbottMavis,2024-10-04T18:49:18Z,1480 Kristina Summit,0
NLdZ8Zex1cw,@paranoia666...,2024-09-30T06:25:07Z,"I don’t own, nor have I ever played Elden ring, but this was a very good video and I learned a lot",1
NLdZ8Zex1cw,@LarryWhite-o6m,2024-09-24T08:40:30Z,Perez Kimberly Lewis Brian Hall Jessica,0
NLdZ8Zex1cw,@MochiMo157,2024-09-24T05:53:41Z,I wish i saw this before spending 12 hrs on my first ever souls game with almost 0 knowledge,0
NLdZ8Zex1cw,@Hirosada,2024-09-23T01:50:18Z,"How long does it normally take to level up? I'm 16hrs in, and I'm still at level 9.",0
NLdZ8Zex1cw,@JeanStewart-p1o,2024-09-22T06:03:05Z,94932 Daniel River,0
NLdZ8Zex1cw,@keesketsers5866,2024-09-21T12:55:10Z,"Well, this saved me from buying the game 😅",0
NLdZ8Zex1cw,@AlexisFawes-ll3in,2024-09-21T03:42:45Z,0593 Leannon Center,0
NLdZ8Zex1cw,@ElectraJanet,2024-09-20T19:01:45Z,013 Major Mount,0
NLdZ8Zex1cw,@BettyWalker-n3r,2024-09-20T09:16:29Z,Anderson Patricia Lee Susan Walker Frank,0
NLdZ8Zex1cw,@GennaCooper-n1c,2024-09-19T07:33:30Z,Williams Jeffrey Lee Larry Jackson Robert,0
NLdZ8Zex1cw,@danialhappy7968,2024-09-17T12:33:06Z,"okay okay one question if anyone ever see this, because i just bought a good laptop and can finally play, should i play DS3 first or just start elden ring???",0
NLdZ8Zex1cw,@Lmnvhfyt6,2024-09-16T01:07:08Z,This shit is hard u start with hard ass hell bosses with weak weapons n shields smh,0
NLdZ8Zex1cw,@inquisitivemind8061,2024-09-14T15:49:27Z,Jumping also may be helpful especially if tou can master it for Offense and Defense!,0
NLdZ8Zex1cw,@Ehsan.a06,2024-09-10T13:00:38Z,Refunded it straight away 😭😭. Cba to play this rn,0
NLdZ8Zex1cw,@ObadiahKatherine,2024-09-08T18:52:50Z,4987 Dach Wall,0
NLdZ8Zex1cw,@Canigetanawwwwyyyyeeeah,2024-09-07T16:07:26Z,Ima total noob at this game and I just start today. Damn it feels like I’m about to climb Everest 😂,1
NLdZ8Zex1cw,@gm4l450,2024-09-05T16:56:36Z,Attention!! Any new player struggling with combat watch this video!!!,0
NLdZ8Zex1cw,@ONeilDuncan-r8z,2024-09-04T13:44:03Z,082 Damien Corners,0
NLdZ8Zex1cw,@markokecman1177,2024-09-03T16:45:19Z,Equipment stats are a headache for me. Can I somehow compare what I have in my inventory with what I have equipped or do I have to go back and forth memorizing all the god damn numbers? I've been playing as vagabond for about 15 hours and I haven't found a single better sword or armor and I've killed a few bosses already...,0
NLdZ8Zex1cw,@jonasbanks724,2024-09-03T16:13:46Z,"How do his game run so smooth? I use an FPS unlocker myself, but i skill only get those 70-90 fps. Is it my PC then, or is there another way",0
NLdZ8Zex1cw,@ITDOESNTMATTER420,2024-09-02T01:07:21Z,Is there another video like this but for keyboard and mouse,0
NLdZ8Zex1cw,@tankeryy1566,2024-08-31T01:12:24Z,make a guide on how to follow questlines in correct order please,0
NLdZ8Zex1cw,@goldie1457,2024-08-30T17:35:03Z,"thank you for this vid, i have just started elden ring and its my first ever souls game so theres alot to take in, this has helped so much…and also your voice is amazing dude i could listen to it all day lol",0
