Video ID,Author,Date,Comment,Likes
mF17j3G7yVI,@alexascartier617,2024-01-11T14:30:50Z,I played this a couple years ago i loved it so much i couldn't stop.  probably the only game i played 4 times in a row to have different endings and i really like conner and the cop he works with i just loved this game so much when it came out  will be playing again soon. But i really like all the make choices to chose path games like the quarry and the dark pictures games. Im scared to play heavy rain because i think it wont be anywhere as good as this one or other games ive played recently,0
mF17j3G7yVI,@michaelschneider4701,2023-12-21T05:16:07Z,I like these type of games quite a bit. Reminds me of the old Sim City style games but with great grafix. I played heavy rain 5 or so times and beyond two souls a bunch. Also has an LA Noir vibe. Looking forward to playing this one.,0
mF17j3G7yVI,@OCDsucks,2023-12-07T14:30:33Z,"The menial tasks are only in the first hour or so of the game. Outside of that. This game was incredible. I’m an emotional stone. RDR2 was touching but that’s as far as it went and that’s one of my favorite games of all time. This game wrecked me emotionally as the ones I were trying to protect the most, died. I had to watch a happy ending for those characters so I could feel better and because of that, I’ll be playing the game again. My eyes are still puffy from last night. Fantastic writing. If you have a close bond to your children, I don’t recommend playing this game. It hurts too much regardless of the outcomes.",0
mF17j3G7yVI,@hassanfaid5542,2023-11-03T03:53:18Z,Personally I think the story is written better than most movies. One of the best experiences I’ve ever had  ❤️,3
mF17j3G7yVI,@CarLivesMatter,2023-10-17T19:41:27Z,"5 years later, I’m still playing the game over and over, it’s the best story game I’ve ever played because it gives me the fear in the future something like this has a chance of happening, just gives me that realistic feeling other games can’t. I feel bad for anyone who hasn’t played it.",2
mF17j3G7yVI,@Ngamer834,2023-10-09T15:43:32Z,I have DBH from steam it's a good game but a shame the game can be problematic with crashes. It's not often I will say this but I regret not getting this for PS4.,0
mF17j3G7yVI,@ionutvlad2093,2023-09-30T18:14:59Z,Amazing game. Just a masterpiece,4
mF17j3G7yVI,@Loki_Loki01,2023-09-12T13:18:28Z,"*brewing war with Russia. 

5 years later...yeah 😢",1
mF17j3G7yVI,@jscott4reel,2023-08-28T00:52:50Z,Started playing this game last night. It’s my first Quantic Dream game and I am hooked!,4
mF17j3G7yVI,@BrittanyMarie27,2023-08-09T15:10:21Z,I’ve just now heard of this game and love that it’s made by the people that made heavy rain. That was such a good game,2
mF17j3G7yVI,@therarelement,2023-07-31T19:13:59Z,Just finished playing the game. It’s an amazing game.,3
mF17j3G7yVI,@guy-,2023-07-29T19:16:36Z,Am I crazy or in the background of the video intro did I hear a baby feeding?,0
mF17j3G7yVI,@dmora2386,2023-07-10T03:38:38Z,"I played it for the first time in ps5 and at first I was like... Well, this kind sucks. Then I realized it was a branching story, similar to telltale's games before they went under. The story once you get to Kara's part is when I got completely hooked. Great game",3
mF17j3G7yVI,@Walt305,2023-06-18T21:44:55Z,This was the second game that actually made me tear up from the story the only other to do so was titanfall 2 but this game has such an amazing story I absolutely loved it,0
mF17j3G7yVI,@blade5445,2023-06-16T18:38:26Z,Great game but not enough gameplay. Only lasted a few days.,0
mF17j3G7yVI,@nookie077,2023-06-01T01:49:17Z,"These games do need to come with a ""warning"", for want of a better term.... they are more interactive movies - you will either love that or hate it. I personally loved it - though I got the game for free with PS plus. 

If I paid £50 and was expecting a fully interactive experience like TLOU then I would of been annoyed.",2
mF17j3G7yVI,@MeggaMann_theBlueLion,2023-05-16T03:51:44Z,I tried it twice just wasn’t for me but hey hats off to those who love it,0
mF17j3G7yVI,@ciaranmccormack4434,2023-05-01T23:14:31Z,6 hour games can fuck off,1
mF17j3G7yVI,@Vrince.,2023-04-28T20:42:42Z,wow no new fan bace i played this game whit my mom and SHE loved it no joke,0
mF17j3G7yVI,@11junya,2023-04-20T01:50:21Z,best.game.ever,0
mF17j3G7yVI,@Nazeemkiller,2023-03-26T19:02:35Z,So it’s like Bladerunner only without Harrison Ford 😂,1
mF17j3G7yVI,@2LEGION2,2023-03-16T12:55:18Z,"Ps plus premium baby, I have so many really good games on there that I haven't played before including this one so I'm excited I have to much catching up to do but I have until re4make release so I got time to smash through a few",0
mF17j3G7yVI,@vCASTORTROYv,2023-03-10T02:01:53Z,That street at 1:30 almost seems like an asset flip from HR. Also at 3:46 that character looks and has like Scott’s (P.I. From HR’s) animations and eyes.,0
mF17j3G7yVI,@sevxred.hand_,2023-02-26T22:01:57Z,is anyone still planning to buy it in 2023 or am i the only one😭,2
mF17j3G7yVI,@DheiaAlRadhi,2023-02-19T13:52:54Z,I did play this game and can't appreciate enough what they left in me,1
mF17j3G7yVI,@AlanpittsS2b,2023-02-09T03:10:47Z,Even in the future Detroit is still a shit hole,2
mF17j3G7yVI,@bro89174,2022-12-27T18:05:44Z,Can u play offline or is SOLEY online only?,0
mF17j3G7yVI,@giovanyirizarry3582,2022-12-20T06:04:11Z,Thank you playstation plus,0
mF17j3G7yVI,@bhuwanshah3215,2022-12-18T14:30:14Z,I think this is Quantic Dream’s best product❤❤❤,2
mF17j3G7yVI,@nirvanaguitar,2022-12-11T09:27:39Z,"I liked the story split into small mini chunks given I could still enjoy it getting home from work and only being able to play 1 or 2 'levels'. I get your point, but from the viewpoint of having limited time the flow is good imo. I agree as well that the story and writing is  great, but a bit cliche top heavy.",5
mF17j3G7yVI,@blove9415,2022-12-09T06:04:14Z,When you listen to a before you buy to fall asleep from a game you’ve already played,5
mF17j3G7yVI,@atodasolahey1952,2022-11-18T03:58:45Z,3 stars would like another,0
mF17j3G7yVI,@luinira,2022-11-15T01:55:31Z,First major L review,2
mF17j3G7yVI,@agonz162,2022-11-14T00:17:32Z,Such an unhyped review for a great game,0
mF17j3G7yVI,@Mohammad_2xd,2022-11-10T13:27:45Z,The best game no laging or anything alse,0
mF17j3G7yVI,@datl3afn1nja9,2022-11-05T23:57:55Z,"I Firstar flowers para person that had to do you were’s house chores and I’m washing dishes thinking to myself, this wild lol. I don’t even like washing my own damn dishes 🤣

The game is really go so far though",0
mF17j3G7yVI,@michomatta1803,2022-10-30T03:21:55Z,After 4 years and it still got a new fan.,0
mF17j3G7yVI,@pablor3138,2022-10-19T02:09:50Z,"the most impressive thing to me is that they are $3,000. What?!  I wouldn't  by a car, I would buy six and have them pull a roman chariot and take me around the city.",1
mF17j3G7yVI,@SaiyanDeezy,2022-10-16T18:04:23Z,You should do a video showing a list of game’s similar to this one.,0
mF17j3G7yVI,@SaiyanDeezy,2022-10-16T18:03:58Z,Yes it is way better than heavy rain to me,0
mF17j3G7yVI,@SaiyanDeezy,2022-10-16T18:03:06Z,Ik im late but I just got addicted to this game recently because PS Stars. Ik you had a video for it 😅,0
mF17j3G7yVI,@_multiverse_,2022-10-02T04:52:27Z,In heavy rain I failed the last quick time event  which lead to all the good guys dying and the killer getting away.,1
mF17j3G7yVI,@wavyheadcris,2022-09-29T08:25:18Z,"I legit finished playing this game just now, and it's honestly such an enjoyable game and good story arcs that envelope throughout the decisions you make in the game. Easily i'd replay the game but not anytime soon, i'd need time to forget and just embrace it for the first time",2
mF17j3G7yVI,@youngrick50GRAND,2022-09-28T19:28:12Z,"Just started this game. Finished the opening act and got damn, had to stop real quick because this shit feels like a movie. Can’t wait to have a full opinion on the game but at the same time I hope this feeling doesn’t change or end",1
mF17j3G7yVI,@daywalker3735,2022-09-25T06:56:15Z,Picked up the game randomly and holy crap it is just blowing me away,1
mF17j3G7yVI,@Noah_3885,2022-09-22T21:25:09Z,this video convinced me to buy the game. thank you!,1
mF17j3G7yVI,@MrEmerald-YT,2022-09-13T21:48:32Z,The fact that Tesla is making something like this,1
mF17j3G7yVI,@RTX_gamer7,2022-09-05T19:01:11Z,"oscar winning narrative game with so good story driven as well as character build up , i loved how the characters will have cross over where u have sacrifise one for one",0
mF17j3G7yVI,@BTMaverick707,2022-08-30T08:36:33Z,"$20 On Steam right now, just wondering if I should get it for the Steam Deck.",0
mF17j3G7yVI,@erving321,2022-08-19T15:05:55Z,Kara sequel is the best for me so dramatic,0
mF17j3G7yVI,@UncleOwI,2022-08-10T23:19:16Z,"Can’t believe that this game is 4 years old. I just started it for the first time, and really loving it so far. 
I love these games and when I saw it was the studio behind Fahrenheit and Heavy Rain, I was sold. Even Life is Strange is amazing.
Can’t wait to play more!",0
mF17j3G7yVI,@petyavodolaz,2022-08-10T17:49:17Z,"Just finished it in one night. The storyline of Kara and Connor were so well written, really enjoyed it. Except for the whole Markus plot, it was just pure cringe.
And the soundtrack is really great and emotional.",2
mF17j3G7yVI,@Blinkptx,2022-08-02T07:17:14Z,I just played for the first time. Amazing. Absolutely amazing. I can't wait to replay! A few times. Lol,1
mF17j3G7yVI,@uebehdvdd272,2022-07-29T19:11:55Z,You sound really corny bro i think you shouldn't have played it ..it's not your type of game ..,0
mF17j3G7yVI,@StarkSpider24,2022-07-27T06:07:31Z,This game would be great if you didn’t have to play Kara’s story line,0
mF17j3G7yVI,@COOCHIEMANE28,2022-07-15T20:10:55Z,how is this a game...boring as hell.,0
mF17j3G7yVI,@fazetoast1410,2022-07-15T02:54:47Z,"4 years laters and it’s still an amazing game. 

I do want to say one thing, you really underwhelmed the “losing your characters” bit. On my first play through I made some mistakes, which I thought were just minor, and ended up killing it deactivating connor. Personally it left me devastated. These characters feel so real, it’s almost hilarious how these androids feel so real (Ik this is the type of message the devs were sending). When I lost Connor that first time, I wanted to cry. Other then that, in my opinion, it is a well portrayed game with a well possible message/foreshadow. Spent over 100 hours on this game and can gladly say, it’s a masterpiece",18
mF17j3G7yVI,@catguy4996,2022-07-11T20:13:31Z,"Funny story this game is actually a lot like Pixar's film ""Wall.E"". Wall.E is based in a future where AI robots have taken over our jobs, so if you loved Wall.E, then you'll definitely love the concept of this game.",1
mF17j3G7yVI,@StayFractalesque,2022-07-09T10:21:09Z,"there is not another game like this in existence.. its nothing like heavy rain, and it puts other so-called 'choice games' to shame.. everything else is an illusion, .. DBH actually has many radically different endings.. depending on what you do! it's actually landmark in this genre of game.. forget telltale.. forget everyone else.. this is the choose your own adventure novel as a video game finally realized..",0
mF17j3G7yVI,@alantreemedia1180,2022-06-30T00:25:34Z,"Buy This Game. It is one of the best games I've played to date This video really doesn't outline the greatness of this video game, it's story quality and multitude of endings rival that of New Vegas, Trust me i play alot of video games and it takes a lot, This game has me excited by it's UI it's phenomenal. 
it has a fantastic soundtrack and a mini-game that helps you discover it. and you can keep replaying those endings and choices, it's not a respawn you'll be okay game it actually means your choices matter if you mess up even once you can lose a character or get hit by a car (That Happens)  But despite all these reasons as to the enjoyment you will find playing this game. The Biggest Thing is, This game makes you really question what is Humanity? and how can you define it? Play the game Find out for yourself!!",0
mF17j3G7yVI,@dsvhs93,2022-06-26T05:04:51Z,Playing this on the PS5 is insane… I mean the tv I am using might be helping too but between my ps4 pro and ps5 I am just loving this story and game…. Maybe I am just overly sensitive but it made me cry too lol,1
mF17j3G7yVI,@TrevVision,2022-06-16T23:24:09Z,"""A brewing war with Russia""

Boy they were a little late with that prediction. Hawt",1
JVywqFx0GdE,@joe1999_1,2025-02-27T19:50:24Z,10:19:14 good thing she kinda has a hearth here. The actress protrait her really good.,0
JVywqFx0GdE,@joe1999_1,2025-02-27T15:55:45Z,"6:53 he didn't say hi, he said hello. He is already a deviant 😅",0
JVywqFx0GdE,@jainampatel8c42,2025-02-26T12:04:01Z,Should I watch this or the 6 hour video,0
JVywqFx0GdE,@hamzashaikh8286,2025-02-26T09:57:11Z,Someone 2025?,0
JVywqFx0GdE,@Heyyyteggg,2025-02-26T07:46:04Z,someone in 2025?,1
JVywqFx0GdE,@xaviertorrex6172,2025-02-26T03:24:41Z,Ht😅🎉ufw❤😊yru😊😢,0
JVywqFx0GdE,@koorosh_knf4927,2025-02-25T10:22:53Z,❤❤❤❤,1
JVywqFx0GdE,@DbhEdits09,2025-02-25T05:46:27Z,Someone 2038?,0
JVywqFx0GdE,@AAR3353,2025-02-24T23:56:38Z,2025 anyone,0
JVywqFx0GdE,@tscheschicho,2025-02-24T17:41:33Z,The Fish survive im happy lol,1
JVywqFx0GdE,@gushymushyberries,2025-02-24T06:08:58Z,7:18:43,0
JVywqFx0GdE,@gushymushyberries,2025-02-24T04:50:19Z,6:00:29,0
JVywqFx0GdE,@achmadfauziramadhani8716,2025-02-24T03:31:44Z,"02/2025?
Anybody?",0
JVywqFx0GdE,@gushymushyberries,2025-02-24T01:15:12Z,5:30:16,0
JVywqFx0GdE,@gushymushyberries,2025-02-23T20:51:38Z,3:52:43,0
JVywqFx0GdE,@gushymushyberries,2025-02-23T20:34:17Z,3:36:43,0
JVywqFx0GdE,@gushymushyberries,2025-02-23T08:07:58Z,2:36:30,0
JVywqFx0GdE,@gushymushyberries,2025-02-23T07:10:30Z,2:31:18,0
JVywqFx0GdE,@Poya_1392,2025-02-22T03:24:36Z,2025???,2
JVywqFx0GdE,@MUHAMMADUMAR-cb7lq,2025-02-22T03:09:36Z,Someone in 2025🎉,0
JVywqFx0GdE,@klpettigrew77,2025-02-22T01:55:50Z,February 2025 here 🥳,0
JVywqFx0GdE,@astolforider1954,2025-02-21T08:12:01Z,Never played the game before. Always wanted to. Thx for doing it for me! ❤ I’m commenting after the first guy. You did great!,0
JVywqFx0GdE,@fungistfied5197,2025-02-21T00:28:23Z,so have yall seen that a company in Poland is making robots like this now?,0
JVywqFx0GdE,@JBVFacts,2025-02-20T17:31:57Z,Anyone in 2025 ❤,5
JVywqFx0GdE,@toonsful,2025-02-20T06:37:03Z,played this game a few years back and it’s still one of my favorite story games. such a beautiful piece,0
JVywqFx0GdE,@jakelucas8268,2025-02-20T02:47:12Z,ME today on Feb 19th 2025,5
JVywqFx0GdE,@JaySeraphon,2025-02-20T02:09:53Z,"Good job, you killed Carl.",0
JVywqFx0GdE,@Dior42069,2025-02-19T17:44:42Z,Someone 2025?,3
JVywqFx0GdE,@gavinthrace,2025-02-18T15:41:54Z,What console is this for? I want to play this!,0
JVywqFx0GdE,@-Saki_Editz-,2025-02-16T21:21:39Z,“Everyone survives” then why is Carl dead,0
JVywqFx0GdE,@viralmittal7249,2025-02-16T17:40:22Z,"Wow watching this makes me realise how much this game changes on choices made, I returned the bus tickets in the end, and all 3 of us died",0
JVywqFx0GdE,@AexzyYT,2025-02-16T14:51:54Z,bro why did you chose conor to be a deviant,1
JVywqFx0GdE,@707zynp,2025-02-16T09:04:33Z,4:41:49 so real,2
JVywqFx0GdE,@PutriLia-d5l,2025-02-15T03:03:45Z,2025?,1
JVywqFx0GdE,@CyberSpace-g9m,2025-02-12T08:02:40Z,2025,2
JVywqFx0GdE,@GiorgiMikailovi,2025-02-11T18:00:16Z,2025?,2
JVywqFx0GdE,@JosiahYoung-r2f,2025-02-11T02:40:55Z,2025?,3
JVywqFx0GdE,@NewzeakinsAsprat,2025-02-10T13:11:30Z,Someone 2025?,7
JVywqFx0GdE,@sachinsaini8305,2025-02-09T20:11:04Z,Someone here in 2025 ??,5
JVywqFx0GdE,@BroHasA_Name,2025-02-09T11:45:59Z,Fun fact: Its Phillips Emma's Birthday!,2
JVywqFx0GdE,@BCGT-h4o,2025-02-09T03:48:45Z,Idk doesn’t androids need power to work,0
JVywqFx0GdE,@mollyisgamblinginthebasement,2025-02-08T08:46:07Z,Someone from 2025?,3
JVywqFx0GdE,@danielcroslin,2025-02-07T20:51:28Z,"this video is useful for ppl who immediately realized the gameplay sucked, but the story's not terrible and this is basically an HBO miniseries XD",1
JVywqFx0GdE,@brianmontesino1696,2025-02-06T12:35:32Z,Someone 2025?,12
JVywqFx0GdE,@anthonyparillo7832,2025-02-06T07:14:22Z,"“Connor! What the fuck are you doing”
“Coming lieutenant” 😏😏",0
JVywqFx0GdE,@anthonyparillo7832,2025-02-06T06:36:03Z,"The entire scene where Connor slaps Hank is gold. The drunken ramble noise he makes,  telling sumo to attack, all of it is just great",2
JVywqFx0GdE,@anthonyparillo7832,2025-02-06T04:15:50Z,Bro chose the worst hair color for Kara,0
JVywqFx0GdE,@DidinMujahidin-b9f,2025-02-05T08:30:06Z,Who came here because they saw Conor's shorts sacrificing themselves?,1
JVywqFx0GdE,@frenzy.4u,2025-02-05T07:18:05Z,Someone 2025?,0
JVywqFx0GdE,@SugaBerry,2025-02-05T03:23:53Z,Love this game so much it’s my comfort game,1
JVywqFx0GdE,@serenacostabile5397,2025-02-04T14:10:54Z,someone 2025?,1
JVywqFx0GdE,@plusinfo9071,2025-02-04T13:41:31Z,This robot gonna become deviant,0
JVywqFx0GdE,@SakiLeviNaiKaito,2025-02-04T08:35:20Z,2025 anyone?,0
JVywqFx0GdE,@jauwwadbhaaye8958,2025-02-03T21:12:02Z,say what u will but the stratford tower is nothing short of Mission Impossible 🔥🔥🔥,0
JVywqFx0GdE,@keez_steez,2025-02-03T09:31:26Z,"I just played through this for the first time. My gosh what an impactful game. It’s so beautifully done, and easily in my top 3 of all time",1
JVywqFx0GdE,@hutchlu,2025-02-03T00:46:12Z,Someone 2025 ?,3
JVywqFx0GdE,@ashwant5070,2025-02-02T08:51:59Z,Watching again after 4 year's,1
JVywqFx0GdE,@courteousshmuck,2025-02-02T08:23:06Z,"Man, that is a pretty exhilarating walkthrough over here! I was amazed and stunned by every observed hereby detail. The main plot is terrific and the idea to split it by three parts and provide the opportunity to experience each part of it by controlling certain characters (Androids) was getting to me to the end. You know, I wish I could be an Android myself! This game clearly shows how and why Androids are way advanced and reasonable than human-beings! For example, people choose to crowd and get oppressive about them losing their jobs because of Androids, but no human could ever be as much devoting, as much penetrative as an Android. You give people jobs — they find tons of reasons why they can't do it properly and every time you try to explain yourself to any of them — they get pissed. I'm was glad to experience that fancy walkthrough. I AM, man!👏",2
JVywqFx0GdE,@SeirraMaria,2025-02-02T07:08:29Z,"""Remember this is not just a story, this is our future"" iconic line",1
JVywqFx0GdE,@KalusYT2426,2025-02-02T05:08:16Z,10 hours... Dang i respect you doing hard work for us,3
JVywqFx0GdE,@Bt7274-hc3si,2025-02-01T20:44:18Z,Someone 2025?,0
JVywqFx0GdE,@MagicRye_._,2025-02-01T20:24:16Z,Someone 2025,0
JVywqFx0GdE,@Guvala69,2025-02-01T19:25:33Z,Everyone 2o25❤,0
JVywqFx0GdE,@rawrankitty,2025-01-31T15:23:30Z,bruh this guy needs to stop reading the stupid magazines and his reaction time is so slow,0
JVywqFx0GdE,@mohammadmohiuddin9622,2025-01-31T09:55:32Z,Thanks man,1
JVywqFx0GdE,@Thatonekid-r2t,2025-01-30T23:57:08Z,Who here in 2025,1
JVywqFx0GdE,@Norman_Peterson,2025-01-30T20:52:53Z,game? Film!,1
JVywqFx0GdE,@JREShortsofficiel,2025-01-30T17:01:49Z,Someone 2025??,2
JVywqFx0GdE,@hotsauceandbutter6323,2025-01-30T13:58:50Z,"6 years late, but i appreciate how you slow down take in the scenery of the game so that we get to see all of the cool elements",3
JVywqFx0GdE,@Khaos-Truly,2025-01-29T23:30:47Z,2025 y'all,6
JVywqFx0GdE,@Dirtywhores1111,2025-01-29T19:56:01Z,8,2
JVywqFx0GdE,@rachelsimmons4208,2025-01-29T07:23:23Z,God this story is so good. I had to laugh though at the classic which-one-of-you-is-the-real-dirty-dan trop but love it all. The part where Markus and North kiss at the anticipation of their doom makes me cry every time,2
JVywqFx0GdE,@jisay-chan_be_white,2025-01-29T03:49:57Z,Someone 2025?,2
JVywqFx0GdE,@iceinherveins,2025-01-28T22:54:02Z,"1:41:49 calm down 
3:31:40 awww
3:47:41 
3:50:20
3:54:38 6:21:30 lewwwll
08:27:09 mute 
08:28:27 bro’s a roadman 

5:12:20
5:17:38 
5:17:51 that was a sick shot

goals
4:05:11
4:06:48
4:09:36 me and my girls woohoo
6:49:46
08:02:50 
08:03:55 
09:02:58

06:01:45 teaching me how to be a mother
07:57:30 oop",1
JVywqFx0GdE,@rallitas11q,2025-01-27T02:06:04Z,Bookmark: 5:11:34,0
JVywqFx0GdE,@AftabGodzilla2025,2025-01-26T13:51:15Z,1:42,1
JVywqFx0GdE,@sgkl90,2025-01-26T01:39:51Z,Someone in 2025 ?,19
JVywqFx0GdE,@Rogue_Centurion,2025-01-26T01:26:54Z,"I keep looking back at this, and I still think Detroit: Become Human is one of the best games ever made.",5
JVywqFx0GdE,@Shoya8,2025-01-24T05:24:25Z,2025 Anyone?,3
JVywqFx0GdE,@YoSoyIanTV,2025-01-24T02:03:45Z,Kara’s and Alice’s ending in my playthrough was totally the opposite. Sad 😔,1
JVywqFx0GdE,@plus_sign,2025-01-23T20:29:51Z,"3:44:00 watching you play as Markus in the opening scene & this one is so annoying, we see the graffiti bruh stop running around in circles like you don't",1
JVywqFx0GdE,@khetravan9650,2025-01-23T14:42:15Z,Anyone still here in 2025 ?,2
JVywqFx0GdE,@yiratoyuki,2025-01-23T11:57:09Z,"Seriously, what’s the goal of this game? To make us feel empathy for the poor divergent androids? I only see the devil trying to create living beings through androids in an attempt to copy our true Creator.
How pathetic...
And then what?
Is Alice going to grow up, or are they going to transfer Windows to her? =D",0
JVywqFx0GdE,@amitzsukri8541,2025-01-23T11:13:41Z,2025 🙋🏻‍♂️,0
JVywqFx0GdE,@paulhyde1834,2025-01-21T21:21:20Z,I wish Kara was my girl!! Xx,1
JVywqFx0GdE,@michal364,2025-01-21T13:03:47Z,Someone 2025?,1
JVywqFx0GdE,@qavimansuri2797,2025-01-21T07:40:00Z,i got everyone killed in my walkthrough 💀,1
JVywqFx0GdE,@Enxivity_100,2025-01-20T21:20:09Z,"Hold on, if Alice is an android, how did she get sick? Can androids fake their body temprature?",0
JVywqFx0GdE,@zaydd122,2025-01-20T14:26:56Z,2025 ?,0
JVywqFx0GdE,@VivekSingh-hn4xr,2025-01-20T12:31:41Z,Man this game really shows my choices are trashe everybody dies in mine 😭,1
JVywqFx0GdE,@sikelelamhlambiso8778,2025-01-19T19:47:00Z,Here in 2025😌💯,4
JVywqFx0GdE,@Shdhd73,2025-01-19T17:19:40Z,Someone 2025?,3
JVywqFx0GdE,@Xtrazee1415,2025-01-19T05:54:47Z,"Alternative Ending
Hank: What are you!?!?!
Connor: I am an Android from Detroit, and I want to become a human. 
*Absolute Cinema*",1
JVywqFx0GdE,@Thaisc67,2025-01-19T03:59:22Z,"Connor: farts
Amanda: Betrayed",1
JVywqFx0GdE,@toydigger,2025-01-19T02:58:17Z,"Interesting game which shows how irrational and evil people are, while still thinking they are in the right",0
