genre,game,commented_date,comment,release_period
Adventure,Stray,2020-07-03,when minho said du du du du du du i really felt that,Before
Adventure,Stray,2020-07-03,hyunjin's long hair and seungmin's pink hair whaattt,Before
Adventure,Stray,2020-06-12,"this gives me the feels, i've recently lost my cat...",Before
Adventure,Stray,2022-06-03,"well, i've always wanted to be a cat. this is purrfect!",Before
Adventure,Stray,2020-06-14,2014 goat simulator 2019 untitled goose game 2021 stray,Before
Adventure,Stray,2022-06-03,"this actually looks really cool, i really wanna play it.",Before
Adventure,Stray,2022-07-18,"pretty unique looking game, gonna give it a go sometime.",Before
Adventure,Stray,2020-06-14,me this is interesting cat meows me haha wallet go empty,Before
Adventure,Stray,2020-06-12,there better be a meow button if not im not getting it .,Before
Adventure,Stray,2022-06-14,it's kinda scary to have someone like jennifer near you!,Before
Adventure,Stray,2020-06-12,me now this is a badass concept for a game... cat meow me,Before
Adventure,Stray,2020-06-11,people video games cause violence... me playing this game,Before
Adventure,Stray,2022-05-11,having a stranger in your house  is never  a good  idea .,Before
Adventure,Stray,2020-06-21,dislikes are from people who can't handle han's hot sauce,Before
Adventure,Stray,2020-06-17,stray kids  master of cooking youtube  master of freezing,Before
Adventure,Stray,2022-06-03,"man, been waiting so long for this. can't wait to play it!",Before
Adventure,Stray,2020-06-11,this was one of my favorite trailers. what a cool concept.,Before
Adventure,Stray,2022-02-15,"let's take a paws, and appreciate how purrfect this looks.",Before
Adventure,Stray,2020-06-18,"this comeback is not an individual era, its everyone's era",Before
Adventure,Stray,2020-06-19,funfact straykids dont need visual. visual need straykids.,Before
Adventure,Stray,2022-06-03,who ever pitched this idea and setting both deserve a raise,Before
Adventure,Stray,2022-06-03,as a cat lover i really want to play this when it comes out,Before
Adventure,Stray,2022-07-18,can't help but smile looking at this game. stunning concept,Before
Adventure,Stray,2020-12-25,this looks a better cyberpunk game than the cyberpunk 2077.,Before
Adventure,Stray,2020-06-11,"this games gonna play with our feelings, im calling it now.",Before
Adventure,Stray,2020-06-13,can we choose our kitty color? i want to play as a siamese.,Before
Adventure,Stray,2022-05-20,i like his mother. she a sweetie and she's got personality.,Before
Adventure,Stray,2022-05-15,her ankle got better really quickly when she saw his house.,Before
Adventure,Stray,2020-07-02,felix killing part cooking like a chef im a 5 star michelin,Before
Adventure,Stray,2020-06-11,i will throw my money at anything that lets me play as a cat,Before
Adventure,Stray,2020-06-20,when skz said because we're one of a kind stay yes. you are.,Before
Adventure,Stray,2020-06-11,ive never been so excited for a game in my life. cats ftw!!!!,Before
Adventure,Stray,2020-06-23,im listening to this song for a day straight but i aint bored,Before
Adventure,Stray,2022-06-03,"my friend loves cats, cant wait to play through this with him.",Before
Adventure,Stray,2022-06-04,pretty original concept. the environmental designs look great.,Before
Adventure,Stray,2020-07-11,"the atmosphere, the feel of the game. i really really like it.",Before
Adventure,Stray,2020-07-29,felix really has the audacity to kills us like that. smooth af,Before
Adventure,Stray,2020-06-18,"fact straykids doesn't need a concept, the concept needs them.",Before
Adventure,Stray,2022-07-07,058 the fact that you can hide from enemies as a cat is amazing,Before
Adventure,Stray,2020-06-12,true og's will remember this from the hk devblog back from 2015,Before
Adventure,Stray,2022-05-11,i kept waiting for her to get busted. very realistic storyline.,Before
Adventure,Stray,2020-06-18,"someone  who's your favorite chef? stays  ah.. stray kids, why?",Before
Adventure,Stray,2021-04-16,this is the reason i'm getting a ps5. this is a console seller!!,Before
Adventure,Stray,2020-06-17,"not a stray kids fans but daaamn mama, this songs hit differently",Before
Adventure,Stray,2022-07-18,"the children had their fun with elden ring, now its real mens turn",Before
Adventure,Stray,2020-06-18,"du du du du du du tang tang tang tang yes, sir and ma'am  skz 2020",Before
Adventure,Stray,2020-06-17,stray kids weren't kidding when they said this song was addictive.,Before
Adventure,Stray,2022-06-03,i have never considered buying a console or a game until i saw this,Before
Adventure,Stray,2022-07-18,what have you always dreamt of being? a cat in the future. perfect!,Before
Adventure,Stray,2022-06-19,"and their makeup is always perfect, no matter what happens to them.",Before
Adventure,Stray,2020-06-20,lets not stop here lets go 50m and 100m we can do this for our boys,Before
Adventure,Stray,2020-06-17,"skz dont hesitate, pour more. stay dont worry, we will str34m more.",Before
Adventure,Stray,2020-07-02,100m kajja!!! we did it stays yess we did it!! now let's go 200m!!!,Before
Adventure,Stray,2020-06-22,main character cat final boss alinity alternate skin heckin' chonker,Before
Adventure,Stray,2020-07-01,"honestly though the transitions are sick, whoever directed this, wow",Before
Adventure,Stray,2021-07-29,i didnt even have to finish the trailer to know that i want the game.,Before
Adventure,Stray,2020-06-14,this is basically 'detroit become human' through a cat's perspective.,Before
Adventure,Stray,2020-06-11,kojima death stranding stray get out of my way... im a cat delivering,Before
Adventure,Stray,2020-06-28,stays chan said there will be also a surprise gift when this hits 70m,Before
Adventure,Stray,2020-07-03,lets agree that this is one of the best comebacks of this year so far,Before
Adventure,Stray,2022-06-03,the best part of this trailer is when the cat knocks over the bottles.,Before
Adventure,Stray,2020-06-15,cats are one of the main pillars of the internet...this is a safe bet.,Before
Adventure,Stray,2022-06-02,"one of my most anticipated games of the year, what a brilliant concept!",Before
Adventure,Stray,2022-05-06,very dark and depressing movie. maybe too realistic and full of truths.,Before
Adventure,Stray,2022-06-02,loving the vibes of this game cant wait to play it on my birthday month.,Before
Adventure,Stray,2020-06-12,it appears that sony is taking advantage of humanitys greatest weakness.,Before
Adventure,Stray,2022-05-22,i liked this movie a lot. thank you indie rights movies for offering it!,Before
Adventure,Stray,2022-05-09,"dear god, are there really people who live like this? profoundly moving.",Before
Adventure,Stray,2020-06-14,"so lets just take that one love, death  robots episode and make it a game",Before
Adventure,Stray,2020-07-02,"i'm not even a stay, but this felix cooking like a chef make me crazy omg",Before
Adventure,Stray,2022-07-18,"it missed 9 out of 10 by a whisker, but i'm feline fine about 8 out of 10.",Before
Adventure,Stray,2020-06-21,me its best to wait a while to buy a new console cat meow me preorders ps5,Before
Adventure,Stray,2020-06-18,no one not even skz stay so here are the ingredients to make this and that,Before
Adventure,Stray,2020-06-14,this is the actual console seller game. ps5 is day one purchase for me meow,Before
Adventure,Stray,2022-06-03,man i hope this is good. been super compelled by it since the first trailer!,Before
Adventure,Stray,2022-06-03,"literally the best video game protagonist of all time. 1010, would meow again",Before
Adventure,Stray,2022-07-18,it's been a long time since an original looking game actually looks original.,Before
Adventure,Stray,2022-07-18,probably my most anticipated game of the year!! can't wait to play this game!,Before
Adventure,Stray,2020-06-15,developers in 2020 delete every human assets we don't need humans in our game.,Before
Adventure,Stray,2022-05-19,nowadays you can't let strangers in your house or you can't pick up hitchhikers,Before
Adventure,Stray,2020-06-17,felix cooking like a chef i'm a 5 star michelin me replaying it again and again,Before
Adventure,Stray,2020-07-28,i know people are hyped for cyberpunk but this looks way more interesting hahaha,Before
Adventure,Stray,2020-06-11,"this looks really cool, i just hope that this is a third person open world game.",Before
Adventure,Stray,2022-06-03,"man, i'm gonna play this game soooo carefully, i refuse to let the kitty get hurt.",Before
Adventure,Stray,2020-06-18,"no one can copy us, our own game they talking facts no one does it like stray kids",Before
Adventure,Stray,2020-06-21,only available for the pspspspspspspspspspspspspspspspspspspspspspspspspspspspspsps,Before
Adventure,Stray,2022-05-13,maybe its just me but that film had no real beginning middle or end quite confusing,Before
Adventure,Stray,2020-07-03,not a stay but i was sold when changbin started with  !!! this song is chef's kiss.,Before
Adventure,Stray,2022-05-28,greg's mum is like there is a fire in paradise not saying a word.damm she so perfect,Before
Adventure,Stray,2020-06-17,no one stray kids we just keep on making new things. this is why skz is very unique.,Before
Adventure,Stray,2022-05-15,that man on the train showed her kindness...pity she abused it to the extent she did.,Before
Adventure,Stray,2022-07-18,"to a gamer who has an open world fatigue, this game seems to be a breath of fresh air.",Before
Adventure,Stray,2022-07-18,my dream of becoming a cat has moved a step closer to it's goal. thank you technology!,Before
Adventure,Stray,2022-05-11,shocking there are people like this in the world who pray on the innocence of kindness,Before
Adventure,Stray,2022-05-05,"this movie is like all the weird people got together, same as our country these days .",Before
Adventure,Stray,2021-06-29,i fell in love with this based on the trailer alone. ive always wanted to play as a cat,Before
Adventure,Stray,2022-05-23,started watching 15 min ago and i feel like rejection and loneliness makes her rage ...,Before
Adventure,Stray,2022-06-28,i like how they have the cat fight small things instead of gut ripping ethereal monsters,Before
Adventure,Stray,2020-06-17,my therapist ur kpop boys can't hurt you felix cooking like a chef i'm a 5 star michelin,Before
Adventure,Stray,2022-06-03,this is one of the games i have been waiting ages for since its announcement back in 2020,Before
Adventure,Stray,2020-06-17,interesting how the cat is the only living thing.... i'm intrigued by this peculiar game.,Before
Adventure,Stray,2022-06-03,"123 yes, master. i'm preordering your game as we speak, have my money, my soul, my dignity",Before
Adventure,Stray,2020-07-01,depression hello there bois sony releases stray depression understandable have a great day,Before
Adventure,Stray,2022-06-06,a stealth game as a cat? i love the concept. it looks like it will actually be a good game.,Before
Adventure,Stray,2022-07-18,"graphics is great, cool artistic feelings, and the movements and animations are just smooth",Before
Adventure,Stray,2020-08-16,9000!!!   9000            !!       !! its already 90m views! thanks everyone for watching!!,Before
Adventure,Stray,2020-06-30,i remember someone wrote  ps5ps5ps5 as in pspsps on ps5 reveal video... and now we have this,Before
Adventure,Stray,2020-06-17,"i really like the music, the colors and the ambience. looks like it's gonna be a great game.",Before
Adventure,Stray,2021-01-26,me i dont wanna spend my money on another basic futuristic shoo cat mew me i take that back!,Before
Adventure,Stray,2020-06-19,"me idk if i want to spend that much on a console ps5 meow me thats an excellent point, im sold",Before
Adventure,Stray,2020-06-12,"that cat is so cute! that meow at the end, is like it's telling me buy me, and i totally will!",Before
Adventure,Stray,2022-06-05,there is so much left unsaid and it ended too quickly. i will understand if a sequel comes up.,Before
Adventure,Stray,2021-04-15,"if the controller doesn't lightly rumble when stray purrs, i'm going to be very disappointed...",Before
Adventure,Stray,2020-06-11,"yes, yes, yes!!  i am a cat person all the way, i'd absolutely love to play this. i can't wait!",Before
Adventure,Stray,2022-05-07,she hopped up them steps so damn fast with that sprained ankle!  i don't see how he missed that,Before
Adventure,Stray,2020-06-18,"stray kids don't follow trends, trends follow them. stray kids everywhere, all around the world",Before
Adventure,Stray,2022-07-18,this would have been a great addition on gamepass...i'd probably buy a ps5 just for this game...,Before
Adventure,Stray,2022-06-14,i love how the cat trotting has the little head bob perfectly! im so looking forward to this one.,Before
Adventure,Stray,2022-07-18,meow button but no jump button weird choice but im still gonna pick this upfor free on plus extra,Before
Adventure,Stray,2021-07-26,game you play as cat in a world where no humans left me put that game at the top of must play list,Before
Adventure,Stray,2020-08-06,"can we just appreciate how well done the sound design, detail, and world building is in this game?",Before
Adventure,Stray,2021-05-29,ign the way it jumps from street to rooftop is just full of the exaggerated swagger of a stray cat,Before
Adventure,Stray,2020-06-11,"this looks like the episode three robots from the netflix series love, death  robots and i love it!",Before
Adventure,Stray,2020-06-25,"ignore the haters, never interact, dont send hate, because ' stay, we are better than this 'bang chan",Before
Adventure,Stray,2020-06-11,literally all i need to know is that this game lets me play as a cat wearing a backpack. 100 on board.,Before
Adventure,Stray,2020-06-20,that proves that stays are not a small fandom just kinda lazy sometimes... let's do it!! 40m in a week,Before
Adventure,Stray,2020-06-18,"felix cookin like a chef im a 5 sstar michelin me screaming,wheezing,squealing,jumping,hyperventilating",Before
Adventure,Stray,2022-07-02,"why can't we have more games with such an immersive, detailed and atmospheric world. it looks so amazing",Before
Adventure,Stray,2022-05-07,need a part two jennifer ends up with the same clothes on everytime. killing people that get in her way.,Before
Adventure,Stray,2020-06-12,how to convince nongamers to play a video game 1. show them this trailer. 2. tell them you play as a cat.,Before
Adventure,Stray,2022-05-04,i'm pretty sure there are lots of crazy lunatics like this one in america nowadays. this society is sick.,Before
Adventure,Stray,2020-06-17,there should be a warning like there's a 100 guarante that you'll get hurt by hwang hyunjin and lee felix.,Before
Adventure,Stray,2022-06-15,"this game has a cat, a cool dystopian scifi future world and robots with 80s tvs for heads. this is g o l d",Before
Adventure,Stray,2020-06-14,"this looks cool and all, but the real question is can i randomly knock things out of the way for no reason?",Before
Adventure,Stray,2022-06-02,"this game comes out on my sisters birthday who is literally an absolute cat lover. coincidence, i think not!",Before
Adventure,Stray,2020-06-18,"i feel like nobody's talking about the choreography but i do, damn the choreography guys it's kdvdkndkdkf lit",Before
Adventure,Stray,2022-06-03,"from playing tennis to playing as a cat, video games have come a long, long way, and yet are weirdly the same.",Before
Adventure,Stray,2022-06-03,"2 aos esperando desde que conoc que iba a salir este juego y al fin saldr, quiero jugarlo ya, me emociona tanto",Before
Adventure,Stray,2022-07-18,but can you customize your cats appearance? everyone's gonna want to play as a cat that looks like their irl pet,Before
Adventure,Stray,2022-05-05,"wow! she's super lucky, that she didn't run into a lunatic! also, this was a very sad way for this movie to end.",Before
Adventure,Stray,2020-06-28,"if south korea won't give them wins, we're going to give them 100m!! we dit it!! str3am back door lovely stays!!",Before
Adventure,Stray,2020-06-17,me stray kids can't get any better skz wanna bet? seriously they really outdid themselves. i'm so proud i'm a stay,Before
Adventure,Stray,2022-05-15,i can't believe she wasn't caught earlier in the movie when she put that apartment on fire she is a very sick skitzo,Before
Adventure,Stray,2020-07-03,who is here before 100m!? edit on august 27 around 6pm kst god'smenu reached 100m congrats!!! thanks for the likes 3,Before
Adventure,Stray,2022-05-11,really enjoyed watching this...would like to see a part 2 as there seemed more to the story...thank you for uploading.,Before
Adventure,Stray,2020-06-13,"i thought that this game would be about a cat's vision of humanity, where, it truly is humans but it sees us as robots.",Before
Adventure,Stray,2020-06-18,ok but everyone writing comments about how they became a stay is so cute please i'm gonna cry. i love this fandom so much,Before
Adventure,Stray,2022-06-03,game awards 2022 be like yes elden ring might be a masterpiece from every standpoint... but that cat was so fluffy though.,Before
Adventure,Stray,2020-06-26,stays don't need a boyfriend to make us happy. we just want stray kids to hit 100 million views our goal 100 million vi3ws,Before
Adventure,Stray,2020-06-13,if they don't have a trophy when you knock an item off the table and its called ''natural instinct'' i will be disappointed.,Before
Adventure,Stray,2022-06-07,aww this is so adorable and i cant wait to play it. this game has been one of my most anticipated for quite some time now. lol,Before
Adventure,Stray,2022-06-02,excellent film. the psychological studies of the characters are layered and well done. the acting is wonderful and believable.,Before
Adventure,Stray,2022-06-14,i dislike cats but there are 3 cats i respect  catbug  mr. whiskers he sacrificed himself to save his squad mates  and this one,Before
Adventure,Stray,2022-05-19,never ever put anyone is your house if i was the guy saw her sleeping i be like get your ass up this is not a hotel time to go .,Before
Adventure,Stray,2022-06-30,this is brilliant... how come no one thought of that before?! glad they went for a cyberpunk scenery instead of something childish.,Before
Adventure,Stray,2022-07-18,"nobody absolutely nobody bluetwelve studio we made a cat video game. everybody holy crap, thank you! this is amazing and so refreshing.",Before
Adventure,Stray,2020-06-15,"me there is no next gen game that i want, so i'll wait for the console price to go down. cat game exists me i'll find the money somehow!",Before
Adventure,Stray,2022-07-18,"not a sentient super cat,just a regular cat proceeds to open safes,fight monsters, and do complex fetch quest for robotsjust a regular cat",Before
Adventure,Stray,2022-05-08,wish it was always that easy to find a job! new in town guy doesnt even know her name and he hires her? shes a master at drawing people in!,Before
Adventure,Stray,2020-07-11,"something about the atmosphere, the music and the meow make me rly rly emotional.. thank u cat game for making me cry in less than 2 minutes",Before
Adventure,Stray,2022-07-18,support indie games people! they're the ones that truly think out the box and give a unique experience. will have to check this out sometime.,Before
Adventure,Stray,2020-06-18,"im not a stray kids fan nor do i listen to them, i clicked out of curiosity thinking to leave after 15s but oof i stayed and this shit is lit",Before
Adventure,Stray,2020-06-11,"this went directly to my top 1 ps5 games. just epic adventure of being a cat, this is what games used to be and should be. imagination flying.",Before
Adventure,Stray,2022-06-08,this is what creativity and originality looks like. i wish gmers embraced it instead of asking for non stop remakes trying to recapture their youth,Before
Adventure,Stray,2020-06-12,okay how about this... we make a game set in an cyberpunk world. aaaaand how will this compete with 2077? you only play as a stray cat and... sold!!,Before
Adventure,Stray,2022-05-12,"this was a very good movie!! i must say, the actress who played the part of jennifer, played that part extremely well!! she was so very believable!!",Before
Adventure,Stray,2021-07-30,am i the only one that would really love a character customization in this game. how awesome will it be that you could make it look like your own cat,Before
Adventure,Stray,2022-07-18,this game looks gorgeous and its free with ps looks like a decent exclusive to give somthing different in the paint by numbers games weve been getting,Before
Adventure,Stray,2020-06-13,"game developers alright, so how do we promote our new game in a way to make everyone interested? jeffrey, about to be employee of the month uhhhhh meow?",Before
Adventure,Stray,2020-06-21,this is real interesting exploring a world where humans are no more as a cat to see how the robots built up and how they act this looks really promising,Before
Adventure,Stray,2020-06-15,"me at the beginning of the video wow, the philosophical implications of playing as a cat in a world without humans..... me at the endawwww cat said meow",Before
Adventure,Stray,2022-05-21,and somebody running through the woods why is it that everything i watch that's a thriller or mystery starts out with someone running through the woods?,Before
Adventure,Stray,2022-06-04,"108 sold me completely on the game, i just love that strange creature horror stuff and this game sort of reminds of a little nightmares type game a little.",Before
Adventure,Stray,2020-06-11,"this looks magnificent, im assuming ill be a cat for this game. edit thanks for the likes!!! checked out the website and it is a car adventure! sign me up!",Before
Adventure,Stray,2022-05-12,"it's a good movie but it's shady it's missing a lot of details, it can be an abox office movie if it was directed better and played by a wellknown celebrity.",Before
Adventure,Stray,2020-06-13,this game makes me feel sad i dunno why its just that the cat is roaming in this dark world all alone trying to find his family. i hope he gets a happy ending.,Before
Adventure,Stray,2020-06-19,"stray kids are not a boy group anymore. they are a cooking group. ladies and gents, welcome baby photos, the geniuses behind the new 5 star michelin restaurant.",Before
Adventure,Stray,2022-01-18,"cuando recin entr al fandom, esta joya recin iba a llegar a los 200m, ahora, estoy a dos semanas de cumplir un ao siendo stay, y ver a god's menu llegar a 300m 3",Before
Adventure,Stray,2022-07-13,though i understand it was just a movie but really haunted my mind the way she played with the life of people and at the end behaved if she was the biggest victim.,Before
Adventure,Stray,2022-07-18,im very interested in playing this game. cant wait to see what my cat does. also jumping on a table with two robots playing a card game and messing it up priceless.,Before
Adventure,Stray,2022-06-04,"cats are naturally stealthy so its perfect to be a cat in a videogame. such a top notch idea, like its so obvious yet i dont think anyone has done it yet. i can't wait.",Before
Adventure,Stray,2020-06-22,stays were slowing down. lets hit 30 million as soon as possible. edit lets make it 50! hwaiting!!! edit 2 wowowoowww we reached 50 so quick!!!! lets keep str3aming!!!!,Before
Adventure,Stray,2020-08-27,"stay! 1         ,       .        stay we cant thank you enough for enjoying not only our music, but what weve created until now. so please look forward towards our future",Before
Adventure,Stray,2020-06-11,"i am really interested to see where this game is heading, from what the trailer showed us i have an assumption of what the premise is. and i have a major weakness for cats",Before
Adventure,Stray,2022-06-03,"i love cats and i love postapocalyptic settings. plus, this game looks like it could be another piece of art, like for example journey. i'm definitely looking forward to it.",Before
Adventure,Stray,2020-06-17,"aside from the big titles, this was the one that impressed me the most in terms of visuals. im really hoping the game itself keeps up with this standard. this looks beautiful",Before
Adventure,Stray,2020-06-23,proud of you chan proud of you lee know proud of you changbin proud of you hyunjin proud of you han proud of you felix proud of you seungmin proud of you i.n proud of you skz,Before
Adventure,Stray,2022-07-14,"tbh ive been waiting for this game for awhile now, the art of the game is amazing and the kitty is so cute. i just pre ordered it on steam cant wait too exited for this  5 days",Before
Adventure,Stray,2020-06-17,"stanning stray kids is one the bestest decisions i've ever made. hi, thank you so much for 11k likes! don't forget to str3am miroh and my pace also! let's get that triple 100m3",Before
Adventure,Stray,2020-06-13,"guys , this game is coming from koooooola... the guy who made jaw dropping unreal engine super realistic short clips. i'm super exited to finally see what he can do with this game.",Before
Adventure,Stray,2022-05-08,he sees he has some one whose need for support gives him a type of control. she sees she has some one whose willingness to support her gives her some type of control. that is about it.,Before
Adventure,Stray,2020-06-21,"im not a stay but this song is a bop. im a once whos here to help str3am! jypfamily edit thanks to those who are str34ming moremore also!! i appreciate you, we onces cant thank you enough!",Before
Adventure,Stray,2022-07-18,was gonna get this game just for the wild idea of playing as a cat in a cyberpunk world. we need more of such experimental ideas in video games. and for some reason it reminds of titanfall 2.,Before
Adventure,Stray,2022-05-04,"the film stars gabrielle stone, who at this point early in her career is likely destined to be referred to as dee wallace stone's daughter, as jennifer, a young woman who had a brutal childhood an",Before
Adventure,Stray,2020-06-11,"i heard about this game years and years ago, when it was just a simple grey background and some simple cat mechanics. i'm so happy to see that this game is finally coming to fruition on the ps5!!!!",Before
Adventure,Stray,2022-05-13,this could have been a good movie if the camera person knew what they were doing. it went from dark to whiteout and the glare was intense. a simple set of filters would set up the tone of the movie.,Before
Adventure,Stray,2022-07-18,"been waiting for stray since last year. can't wait to play it. in fact one of my seven cats looks exactly to our feline protagonist, gonna play it with along side with him, game of the year definetly",Before
Adventure,Stray,2022-06-03,"when i first saw this i was pretty sure it'd just be a straight adventureexploration game with some puzzles, had no idea we'd see stealth, talking with npcs, enemies etc. is this a ps exclusive? hope not.",Before
Adventure,Stray,2020-06-11,"dear diary, it has come to my attention the authorities have two hands, yet have made it the sadistic policy to pet me with only one of them. half of love is just.... lo. which is what im feeling right now.",Before
Adventure,Stray,2020-06-18,"reason why to stan stray kids  we have 3racha, whom working hard to make music with their own style  we have vocalracha, whom have unique colours  we have danceracha, whom dancing hard as they can! conclusion stan stray kids y'all",Before
Adventure,Stray,2020-06-24,hellevator  61m district 9  44m my pace  80m i am you  34m miroh  80m side effects  41m levantar  28m god's menu  10mfinished 50mclosed stray kids everywhere all around the world stray kids world domination you make stray kids stay,Before
Adventure,Stray,2020-06-26,"i'm not even a stay but i gotta admit this song is a bop. the concept, the choreography, the filmmaking technique. you guys are dropdead cool! edits i'm an nctzen but i'll soon join stay, just wait y'all i'm learning. i'll help str3am!",Before
Adventure,Stray,2022-05-09,its hard to find a movie these days thats sicker than the reality we have right now. truth doesnt seem to matter. everyone simply shuts out what they dont want to believe. and they continue to support leaders that dont give a crap about them.,Before
Adventure,Stray,2022-05-03,kind of hard to find a relationship or simple friendship these days when people always ghost you after they milk you dry. some people get pushed too far from that shit and end up as serial killers. maybe people should learn to not be so mean.,Before
Adventure,Stray,2022-06-25,"the creators are almost all cat owners and have said that even during the making of the game, several cats were in the office, sometimes resting on a pcs power button, just before they could finishsave a days work...shows that they really love cats !",Before
Adventure,Stray,2022-05-15,"may 14, 2022 gosh....i was shocked by the knife and ankle. i've dealt with people who will drain you, exploit your kindness and accuse you of being a hypocrite or snob. they are dangerous. they'll even use the gospel to gain access into your life. john 316",Before
Adventure,Stray,2020-06-23,"for stay as skz becomes more popular and successful, we'll also grow as a fandom. more people will join, so please stays, lets become a good fandom! respectful, humble.. we'll stay the clowns we are, yes, but lets not turn skz success into fandom superiority",Before
Adventure,Stray,2022-06-04,"this is definitely a first, i don't think there is another game that has a cat protagonist. what a unique concept. i hope the cat can do a loaf. edit by cat protagonist i don't mean a stylized, fantastical or cartoon render, i mean something like an actual cat.",Before
Adventure,Stray,2020-06-13,"other games yo! we gonna make you an action star! you gonna run through stuff, shoot stuff, make stuff explode! you gonna be a badass! stray you're just a cat. everyone best game of all time omfg!!!! edit just to be clear, i like it too. this is all just a joke.",Before
Adventure,Stray,2022-05-24,"did anyone think oh no, she's gone back to the abusive father who was the reason she was so screwed up in the first place?! it's a movie about how sick people can get and how they end up destroying everything that is in their path intentionally or unintentionally",Before
Adventure,Stray,2022-05-08,how silly a movie was this . and how lucky she was that many fools surrounded her. every episode was completed without showing any details and magically came out only the results. and the ending was disaster letting such psycho criminal go. just a time wasting job.,Before
